Date,Symbol,Price,Unlocked Supply,Founder / Team,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,tokens_unlocked,unlock_usd_value,insider_owned_float_percentage,daily_supply_increase_percentage
2022-07-18,EUL,4,8861079,3348300,3348300,16910.0,0.5075959284262725,linear unlock,16910.0,67640.0,37.78659461223627,0.2600787296535576
2022-07-19,EUL,4,8884064,3365211,3365211,16911.0,0.5050622704058776,linear unlock,16911.0,67644.0,37.87918457138535,0.25939278952371375
2022-07-20,EUL,4,8907050,3382122,3382122,16911.0,0.5025242102203993,linear unlock,16911.0,67644.0,37.97129240320869,0.25873294023996224
2022-07-21,EUL,3,8930036,3399032,3399032,16910.0,0.4999819639859236,linear unlock,16910.0,-3331392.0,38.06291486394904,0.2580652404555942
2022-07-22,EUL,4,8953022,3415943,3415943,16911.0,0.49752400095085897,linear unlock,16911.0,3466676.0,38.1540780308593,0.2574009780027762
2022-07-23,EUL,4,8976007,3432853,3432853,16910.0,0.4950316793927768,linear unlock,16910.0,67640.0,38.24476741161187,0.2567289569935157
2022-07-24,EUL,4,8998993,3449764,3449764,16911.0,0.49262231735527273,linear unlock,16911.0,67644.0,38.335000371708254,0.2560826879925562
2022-07-25,EUL,4,9021979,3466675,3466675,16911.0,0.49020744607457206,linear unlock,16911.0,67644.0,38.42477354469568,0.2554285796199641
2022-07-26,EUL,3,9044964,3483585,3483585,16910.0,0.48778728897286305,linear unlock,16910.0,-3415945.0,38.51408363814383,0.25476672025062347
2022-07-27,EUL,3,9067950,3500496,3500496,16911.0,0.48544818053815253,linear unlock,16911.0,50733.0,38.60294774452881,0.25413036469796896
2022-07-28,EUL,3,9135737,3517407,3517407,16911.0,0.4831029659796783,linear unlock,16911.0,50733.0,38.50162280284557,0.7475449247073485
2022-07-29,EUL,4,9158723,3534317,3534317,16910.0,0.48075187204665254,linear unlock,16910.0,3585047.0,38.58962652326094,0.2516053165716132
2022-07-30,EUL,4,9181708,3551228,3551228,16911.0,0.4784800005206098,linear unlock,16911.0,67644.0,38.67720472051605,0.2509629344614964
2022-07-31,EUL,4,9204694,3568138,3568138,16910.0,0.4761733124429071,linear unlock,16910.0,67640.0,38.76433046008917,0.2503455784043666
2022-08-01,EUL,4,9227680,3585049,3585049,16911.0,0.4739446736645276,linear unlock,16911.0,67644.0,38.85103297903699,0.24972041438857173
2022-08-02,EUL,4,9250665,3601960,3601960,16911.0,0.4717090338235265,linear unlock,16911.0,67644.0,38.93730883131104,0.24908752795935707
2022-08-03,EUL,4,9273651,3618870,3618870,16910.0,0.4694666237270819,linear unlock,16910.0,67640.0,39.02314201817601,0.24847943364071662
2022-08-04,EUL,6,9296637,3635781,3635781,16911.0,0.46730056619884114,linear unlock,16911.0,7339206.0,39.10856151530925,0.24786354371110147
2022-08-05,EUL,6,9319623,3652691,3652691,16910.0,0.46509952057068343,linear unlock,16910.0,101460.0,39.19354892359917,0.24725069936580293
2022-08-06,EUL,6,9342608,3669602,3669602,16911.0,0.4629737363494476,linear unlock,16911.0,101466.0,39.27813304379249,0.246630148022082
2022-08-07,EUL,6,9365594,3686513,3686513,16911.0,0.4608401674078006,linear unlock,16911.0,101466.0,39.362297789120475,0.24603408384468234
2022-08-08,EUL,6,9388580,3703423,3703423,16910.0,0.45869904703984493,linear unlock,16910.0,101460.0,39.44603976320168,0.24543024179779738
2022-08-09,EUL,6,9411565,3720334,3720334,16911.0,0.45663160810957865,linear unlock,16911.0,101466.0,39.52938751419131,0.24481870527811445
2022-08-10,EUL,6,9434551,3737244,3737244,16910.0,0.4545290826038737,linear unlock,16910.0,101460.0,39.61231435391043,0.24423143228570382
2022-08-11,EUL,6,9457537,3754155,3754155,16911.0,0.45249922135134873,linear unlock,16911.0,101466.0,39.694848669373435,0.2436363956270945
2022-08-12,EUL,7,9527087,3771066,3771066,16911.0,0.45046088933461725,linear unlock,16911.0,3872532.0,39.582571251842246,0.7353923119729798
2022-08-13,EUL,7,9550072,3787976,3787976,16910.0,0.4484143210434397,linear unlock,16910.0,118370.0,39.6643711167832,0.24125947417085622
2022-08-14,EUL,6,9573058,3804887,3804887,16911.0,0.4464389425909774,linear unlock,16911.0,-3686510.0,39.7457844713779,0.24068928485565344
2022-08-15,EUL,6,9596044,3821797,3821797,16910.0,0.4444284416330892,linear unlock,16910.0,101460.0,39.826797376085395,0.24011136253431242
2022-08-16,EUL,6,9619029,3838708,3838708,16911.0,0.4424881802984303,linear unlock,16911.0,101466.0,39.90743764261445,0.23952578791843807
2022-08-17,EUL,7,9642015,3855619,3855619,16911.0,0.44053884796655546,linear unlock,16911.0,3957085.0,39.98768929523549,0.23896382888543116
2022-08-18,EUL,6,9665001,3872529,3872529,16910.0,0.43858067926317407,linear unlock,16910.0,-3754159.0,40.067548880750245,0.23839415308936981
2022-08-19,EUL,7,9687987,3889440,3889440,16911.0,0.43669137145260883,linear unlock,16911.0,3990906.0,40.147039833971704,0.23782718698114985
2022-08-20,EUL,6,9710972,3906351,3906351,16911.0,0.43479266938171046,linear unlock,16911.0,-3787974.0,40.22615861728362,0.23725258921177328
2022-08-21,EUL,6,9733958,3923261,3923261,16910.0,0.4328848073304217,linear unlock,16910.0,101460.0,40.304889336896665,0.2367013312364612
2022-08-22,EUL,6,9756944,3940172,3940172,16911.0,0.431044480599175,linear unlock,16911.0,101466.0,40.38325934841893,0.23614237908156166
2022-08-23,EUL,6,9779929,3957082,3957082,16910.0,0.4291690819588586,linear unlock,16910.0,101460.0,40.461254882320716,0.23557581144259926
2022-08-24,EUL,6,9802915,3973993,3973993,16911.0,0.4273603630149691,linear unlock,16911.0,101466.0,40.53889072791104,0.2350323811144232
2022-08-25,EUL,7,9825901,3990904,3990904,16911.0,0.42554176617824946,linear unlock,16911.0,4092370.0,40.61616334217086,0.23448127419242135
2022-08-26,EUL,8,9848887,4007814,4007814,16910.0,0.42371352455483774,linear unlock,16910.0,4126184.0,40.69306511487034,0.2339327457095283
2022-08-27,EUL,8,9871872,4024725,4024725,16911.0,0.42195071926990624,linear unlock,16911.0,135288.0,40.769623025906334,0.23337662418098615
2022-08-28,EUL,7,9943400,4041635,4041635,16910.0,0.42015292970327167,linear unlock,16910.0,-3906355.0,40.64640867308969,0.7245636896426534
2022-08-29,EUL,8,9966386,4058546,4058546,16911.0,0.4184197731858518,linear unlock,16911.0,4176923.0,40.72234408741544,0.23116841321881848
2022-08-30,EUL,7,9989371,4075457,4075457,16911.0,0.41667631708498565,linear unlock,16911.0,-3940169.0,40.79793412418059,0.23062522362669877
2022-08-31,EUL,7,10012357,4092367,4092367,16910.0,0.41492279270766447,linear unlock,16910.0,118370.0,40.873163032440814,0.23010457815612215
2022-09-01,EUL,8,10035343,4109278,4109278,16911.0,0.41323273303689523,linear unlock,16911.0,4227655.0,40.94805728115123,0.22957631255058125
2022-09-02,EUL,8,10058329,4126188,4126188,16910.0,0.4115078123212885,linear unlock,16910.0,135280.0,41.02259928065586,0.22905046693471265
2022-09-03,EUL,7,10081314,4143099,4143099,16911.0,0.4098456008305972,linear unlock,16911.0,-4007811.0,41.09681535561733,0.22851708270827092
2022-09-04,EUL,8,10104300,4160010,4160010,16911.0,0.40817272288207446,linear unlock,16911.0,4278387.0,41.17068970636264,0.22800599207603295
2022-09-05,EUL,9,10127286,4176920,4176920,16910.0,0.4064894074773858,linear unlock,16910.0,4312200.0,41.244218836122535,0.227487307383985
2022-09-06,EUL,9,10150271,4193831,4193831,16911.0,0.4048677015600011,linear unlock,16911.0,152199.0,41.31742886470715,0.22696110290555635
2022-09-07,EUL,8,10173257,4210741,4210741,16910.0,0.4032112881992622,linear unlock,16910.0,-4058551.0,41.39029418012344,0.22645700789663648
2022-09-08,EUL,10,10196243,4227652,4227652,16911.0,0.4016157726157938,linear unlock,16911.0,8590592.0,41.46284077380266,0.22594533884281112
2022-09-09,EUL,10,10219229,4244563,4244563,16911.0,0.40000927228636607,linear unlock,16911.0,169110.0,41.535061010962764,0.22543597676124433
2022-09-10,EUL,10,10242214,4261473,4261473,16910.0,0.39839201350056536,linear unlock,16910.0,169100.0,41.60695138765896,0.22491912061076233
2022-09-11,EUL,12,10265200,4278384,4278384,16911.0,0.3968346156364243,linear unlock,16911.0,8725878.0,41.67852550364338,0.22442413329774205
2022-09-12,EUL,12,10288186,4295295,4295295,16911.0,0.39526606307428225,linear unlock,16911.0,202932.0,41.74977979597181,0.2239215991894946
2022-09-13,EUL,10,10311171,4312205,4312205,16910.0,0.3936865803163694,linear unlock,16910.0,-8421490.0,41.820710761173494,0.22341159073134953
2022-09-14,EUL,10,10384909,4329116,4329116,16911.0,0.3921659568596576,linear unlock,16911.0,169110.0,41.686605053544525,0.7151273119221861
2022-09-15,EUL,10,10407895,4346026,4346026,16910.0,0.39061092380060963,linear unlock,16910.0,169100.0,41.75701234495544,0.22134040847156194
2022-09-16,EUL,9,10430881,4362937,4362937,16911.0,0.38911410102010435,linear unlock,16911.0,-4193827.0,41.827118917376204,0.2208515746940183
2022-09-17,EUL,8,10453866,4379848,4379848,16911.0,0.3876058719160969,linear unlock,16911.0,-4227649.0,41.89692119642628,0.2203553084346375
2022-09-18,EUL,9,10476852,4396758,4396758,16910.0,0.3860864577948824,linear unlock,16910.0,4532038.0,41.9664036487296,0.21988037726904094
2022-09-19,EUL,10,10499838,4413669,4413669,16911.0,0.3846243072736775,linear unlock,16911.0,4565868.0,42.03559140626741,0.21939796419764257
2022-09-20,EUL,8,10522823,4430579,4430579,16910.0,0.38312795998068727,linear unlock,16910.0,-8692058.0,42.10447139517599,0.21890813934462605
2022-09-21,EUL,8,10545809,4447490,4447490,16911.0,0.38168826241446097,linear unlock,16911.0,135288.0,42.173056614243634,0.2184394814965528
2022-09-22,EUL,8,10568795,4464401,4464401,16911.0,0.3802369426350593,linear unlock,16911.0,135288.0,42.24134350226303,0.217963363455568
2022-09-23,EUL,7,10591781,4481311,4481311,16910.0,0.3787742185345806,linear unlock,16910.0,-4346031.0,42.30932456024157,0.21748931642632863
2022-09-24,EUL,6,10614766,4498222,4498222,16911.0,0.3773672481110996,linear unlock,16911.0,-4379845.0,42.37702460892685,0.21700788564265067
2022-09-25,EUL,6,10637752,4515132,4515132,16910.0,0.37592631043999164,linear unlock,16910.0,101460.0,42.44441870801274,0.21654740198700567
2022-09-26,EUL,8,10660738,4532043,4532043,16911.0,0.3745405449940334,linear unlock,16911.0,9165552.0,42.51153156563833,0.2160794874706611
2022-09-27,EUL,7,10683723,4548954,4548954,16911.0,0.37314297326834717,linear unlock,16911.0,-4413666.0,42.57835962239006,0.21560421051525702
2022-09-28,EUL,8,10759928,4565864,4565864,16910.0,0.37173380957468466,linear unlock,16910.0,4684234.0,42.43396424213991,0.7132813158858574
2022-09-29,EUL,7,10782914,4582775,4582775,16911.0,0.3703789687997715,linear unlock,16911.0,-4447487.0,42.50033896217664,0.21362596478340748
2022-09-30,EUL,7,10805900,4599685,4599685,16910.0,0.36899040428561297,linear unlock,16910.0,118370.0,42.56642204721495,0.2131705770814828
2022-10-01,EUL,6,10828885,4616596,4616596,16911.0,0.3676556111994626,linear unlock,16911.0,-4498219.0,42.63223776039731,0.21270787255110632
2022-10-02,EUL,6,10851871,4633507,4633507,16911.0,0.36630885613555964,linear unlock,16911.0,101466.0,42.69777073465028,0.21226562106809702
2022-10-03,EUL,6,10874857,4650417,4650417,16910.0,0.3649503497027198,linear unlock,16910.0,101460.0,42.76301748151723,0.21181600850212834
2022-10-04,EUL,6,10897842,4667328,4667328,16911.0,0.3636448086268393,linear unlock,16911.0,101466.0,42.8280020943596,0.21135910108978903
2022-10-05,EUL,6,10920828,4684239,4684239,16911.0,0.36232722448475874,linear unlock,16911.0,101466.0,42.892709234135,0.21092249272837688
2022-10-06,EUL,6,10943814,4701149,4701149,16910.0,0.3609978056200805,linear unlock,16910.0,101460.0,42.95713541915095,0.21047854613221634
2022-10-07,EUL,6,10966800,4718060,4718060,16911.0,0.3597205704392692,linear unlock,16911.0,101466.0,43.0213006528796,0.21003646443552493
2022-10-08,EUL,6,10989785,4734970,4734970,16910.0,0.35841002445920567,linear unlock,16910.0,101460.0,43.08519229448074,0.20958711748185432
2022-10-09,EUL,6,11012771,4751881,4751881,16911.0,0.35715115407278186,linear unlock,16911.0,101466.0,43.14882239901293,0.20915786796556987
2022-10-10,EUL,6,11035757,4768792,4768792,16911.0,0.3558801241024344,linear unlock,16911.0,101466.0,43.21218743761756,0.20872131092165633
2022-10-11,EUL,6,11058742,4785702,4785702,16910.0,0.35459713906582635,linear unlock,16910.0,101460.0,43.275283933742195,0.20827751100354966
2022-10-12,EUL,6,11137691,4802613,4802613,16911.0,0.35336508625066915,linear unlock,16911.0,101466.0,43.1203648943035,0.7139057950714466
2022-10-13,EUL,6,11160677,4819523,4819523,16910.0,0.3520999922333946,linear unlock,16910.0,101460.0,43.183070346001415,0.2063802991122666
2022-10-14,EUL,6,11183663,4836434,4836434,16911.0,0.35088534695238516,linear unlock,16911.0,101466.0,43.24552697984551,0.2059552480552927
2022-10-15,EUL,6,11206648,4853345,4853345,16911.0,0.3496584466985386,linear unlock,16911.0,101466.0,43.30773126808302,0.20552300261551157
2022-10-16,EUL,6,11229634,4870255,4870255,16910.0,0.3484194921234736,linear unlock,16910.0,101460.0,43.369668147688515,0.20511039518685695
2022-10-17,EUL,7,11252620,4887166,4887166,16911.0,0.3472302784967112,linear unlock,16911.0,4988632.0,43.43136087417864,0.20469055358349167
2022-10-18,EUL,7,11275605,4904076,4904076,16910.0,0.3460083001068513,linear unlock,16910.0,118370.0,43.49279706055684,0.20426354040214637
2022-10-19,EUL,7,11298591,4920987,4920987,16911.0,0.3448356020583694,linear unlock,16911.0,118377.0,43.5539882804856,0.20385602369008138
2022-10-20,EUL,7,11321577,4937898,4937898,16911.0,0.3436505725375824,linear unlock,16911.0,118377.0,43.61493102948467,0.20344129635279298
2022-10-21,EUL,7,11344563,4954808,4954808,16910.0,0.3424534083126059,linear unlock,16910.0,118370.0,43.675618003090996,0.20302825304284022
2022-10-22,EUL,7,11367548,4971719,4971719,16911.0,0.3413048497540167,linear unlock,16911.0,118377.0,43.73607219428499,0.20260806872860593
2022-10-23,EUL,7,11390534,4988629,4988629,16910.0,0.34012380828441835,linear unlock,16910.0,118370.0,43.796269779801364,0.20220719543036017
2022-10-24,EUL,7,11413520,5005540,5005540,16911.0,0.3389909331802385,linear unlock,16911.0,118377.0,43.85623365972987,0.20179914304281082
2022-10-25,EUL,8,11436505,5022451,5022451,16911.0,0.33784566700096297,linear unlock,16911.0,5140828.0,43.91596033928197,0.20138397269203542
2022-10-26,EUL,7,11518495,5039361,5039361,16910.0,0.33668820263253935,linear unlock,16910.0,-4904081.0,43.75016875034456,0.7169148266887481
2022-10-27,EUL,7,11541481,5056272,5056272,16911.0,0.33557826081521047,linear unlock,16911.0,118377.0,43.80955962237429,0.19955732063954537
2022-10-28,EUL,6,11564467,5073182,5073182,16910.0,0.33443612210735496,linear unlock,16910.0,-4954812.0,43.86870575185177,0.1991598825142111
2022-10-29,EUL,7,11587452,5090093,5090093,16911.0,0.3333410865212405,linear unlock,16911.0,5191559.0,43.92762964627599,0.19875537713930094
2022-10-30,EUL,7,11610438,5107004,5107004,16911.0,0.3322336153779509,linear unlock,16911.0,118377.0,43.98631645076611,0.19836975376467578
2022-10-31,EUL,7,11633424,5123914,5123914,16910.0,0.33111389769814165,linear unlock,16910.0,118370.0,44.04476274568863,0.19797702722326235
2022-11-01,EUL,7,11656409,5140825,5140825,16911.0,0.33004066812987104,linear unlock,16911.0,118377.0,44.102990895394974,0.19757725670447496
2022-11-02,EUL,7,11679395,5157736,5157736,16911.0,0.3289549829064401,linear unlock,16911.0,118377.0,44.1609860784741,0.1971962377092293
2022-11-03,EUL,8,11702381,5174646,5174646,16910.0,0.3278570287428438,linear unlock,16910.0,5293016.0,44.21874488619025,0.19680813946270334
2022-11-04,EUL,8,11725367,5191557,5191557,16911.0,0.3268049640497147,linear unlock,16911.0,135288.0,44.27628576572486,0.19642156583348294
2022-11-05,EUL,8,11748352,5208467,5208467,16910.0,0.32572116611644636,linear unlock,16910.0,135280.0,44.33359674616491,0.19602797933744848
2022-11-06,EUL,8,11771338,5225378,5225378,16911.0,0.3246828673388926,linear unlock,16911.0,135288.0,44.39068863709461,0.19565297328510414
2022-11-07,EUL,8,11794324,5242289,5242289,16911.0,0.3236320893914278,linear unlock,16911.0,135288.0,44.44755799484565,0.19527091992431106
2022-11-08,EUL,8,11817309,5259199,5259199,16910.0,0.32256901517638575,linear unlock,16910.0,135280.0,44.50420142182963,0.1948818770791781
2022-11-09,EUL,7,11902657,5276110,5276110,16911.0,0.3215508673469097,linear unlock,16911.0,-5140822.0,44.32716157409224,0.7222287239844537
2022-11-10,EUL,5,11925643,5293020,5293020,16910.0,0.32050127840397563,linear unlock,16910.0,-10467670.0,44.38351877546561,0.19311654532261158
2022-11-11,EUL,7,11948629,5309931,5309931,16911.0,0.31949624222088713,linear unlock,16911.0,10704417.0,44.439667513318895,0.19274432414252213
2022-11-12,EUL,5,11971614,5326842,5326842,16911.0,0.3184787146951627,linear unlock,16911.0,-10535307.0,44.49560435209488,0.19236516591150332
2022-11-13,EUL,5,11994600,5343752,5343752,16910.0,0.3174488749619381,linear unlock,16910.0,84550.0,44.5513147583079,0.19200418590175058
2022-11-14,EUL,5,12017586,5360663,5360663,16911.0,0.3164630394524297,linear unlock,16911.0,84555.0,44.60682037141236,0.19163623630633783
2022-11-15,EUL,5,12040571,5377573,5377573,16910.0,0.31544605583301916,linear unlock,16910.0,84550.0,44.66210946308111,0.19126137312435293
2022-11-16,EUL,5,12063557,5394484,5394484,16911.0,0.314472718454961,linear unlock,16911.0,84555.0,44.71719244995485,0.19090456756577406
2022-11-17,EUL,5,12086543,5411395,5411395,16911.0,0.313486887717157,linear unlock,16911.0,84555.0,44.77206592488853,0.19054081644410517
2022-11-18,EUL,5,12109529,5428305,5428305,16910.0,0.3124887390404877,linear unlock,16910.0,84550.0,44.82672282299337,0.19017844887491817
2022-11-19,EUL,5,12132514,5445216,5445216,16911.0,0.31153371079922737,linear unlock,16911.0,84555.0,44.88118455911116,0.18980919902004445
2022-11-20,EUL,5,12155500,5462126,5462126,16910.0,0.3105478276711154,linear unlock,16910.0,84550.0,44.935428406894005,0.18945784855471834
2022-11-21,EUL,4,12178486,5479037,5479037,16911.0,0.3096047216779693,linear unlock,16911.0,-5394482.0,44.98947570330171,0.18909958455020362
2022-11-22,EUL,4,12201472,5495948,5495948,16911.0,0.3086491293999292,linear unlock,16911.0,67644.0,45.04331936343418,0.18874267293980548
2022-11-23,EUL,4,12290513,5512858,5512858,16910.0,0.3076812226025428,linear unlock,16910.0,67640.0,44.854580113946426,0.7297562130208551
2022-11-24,EUL,4,12313499,5529769,5529769,16911.0,0.30675558848060297,linear unlock,16911.0,67644.0,44.90818572365175,0.18702229923193606
2022-11-25,EUL,5,12336485,5546680,5546680,16911.0,0.305817476281559,linear unlock,16911.0,5614324.0,44.96159157166729,0.18667317876096795
2022-11-26,EUL,4,12359470,5563590,5563590,16910.0,0.3048670556080394,linear unlock,16910.0,-5479040.0,45.01479432370482,0.1863172532532565
2022-11-27,EUL,4,12382456,5580501,5580501,16911.0,0.30395841533973567,linear unlock,16911.0,67644.0,45.06780399623467,0.18597884860758593
2022-11-28,EUL,5,12405442,5597411,5597411,16910.0,0.30301938840258247,linear unlock,16910.0,5665051.0,45.12060916491327,0.1856336093582727
2022-11-29,EUL,5,12428428,5614322,5614322,16911.0,0.3021218202486828,linear unlock,16911.0,84555.0,45.17322705655132,0.18528964949414942
2022-11-30,EUL,5,12451413,5631233,5631233,16911.0,0.30121179369476847,linear unlock,16911.0,84555.0,45.22565430927398,0.18493891584679897
2022-12-01,EUL,5,12474399,5648143,5648143,16910.0,0.3002894747917552,linear unlock,16910.0,84550.0,45.27787671373988,0.184605554405753
