Date,Symbol,Price,Unlocked Supply,Private Investors,Date_diff,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,insider_owned_float_percentage
2025-01-01,IMX,0.0,1730310565,277139000,1,277139000,0.0,0.0,no unlock,16.016720096718593
2025-01-02,IMX,0.0,1730310565,277139000,1,277139000,0.0,0.0,no unlock,16.016720096718593
2025-01-03,IMX,0.0,1730310565,277139000,1,277139000,0.0,0.0,no unlock,16.016720096718593
2025-01-04,IMX,0.0,1730310565,277139000,1,277139000,0.0,0.0,no unlock,16.016720096718593
2025-01-05,IMX,0.0,1730310565,277139000,1,277139000,0.0,0.0,no unlock,16.016720096718593
2025-01-06,IMX,0.0,1730310565,277139000,1,277139000,0.0,0.0,no unlock,16.016720096718593
2025-01-07,IMX,0.0,1730310565,277139000,1,277139000,0.0,0.0,no unlock,16.016720096718593
2025-01-08,IMX,0.0,1730310565,277139000,1,277139000,0.0,0.0,no unlock,16.016720096718593
2025-01-09,IMX,0.0,1730310565,277139000,1,277139000,0.0,0.0,no unlock,16.016720096718593
2025-01-10,IMX,0.0,1730310565,277139000,1,277139000,0.0,0.0,no unlock,16.016720096718593
2025-01-11,IMX,0.0,1730310565,277139000,1,277139000,0.0,0.0,no unlock,16.016720096718593
2025-01-12,IMX,0.0,1730310565,277139000,1,277139000,0.0,0.0,no unlock,16.016720096718593
2025-01-13,IMX,0.0,1730310565,277139000,1,277139000,0.0,0.0,no unlock,16.016720096718593
2025-01-14,IMX,0.0,1730310565,277139000,1,277139000,0.0,0.0,no unlock,16.016720096718593
2025-01-15,IMX,0.0,1730310565,277139000,1,277139000,0.0,0.0,no unlock,16.016720096718593
2025-01-16,IMX,0.0,1730310565,277139000,1,277139000,0.0,0.0,no unlock,16.016720096718593
2025-01-17,IMX,0.0,1730310565,277139000,1,277139000,0.0,0.0,no unlock,16.016720096718593
2025-01-18,IMX,0.0,1730310565,277139000,1,277139000,0.0,0.0,no unlock,16.016720096718593
2025-01-19,IMX,0.0,1730310565,277139000,1,277139000,0.0,0.0,no unlock,16.016720096718593
2025-01-20,IMX,0.0,1730310565,277139000,1,277139000,0.0,0.0,no unlock,16.016720096718593
2025-01-21,IMX,0.0,1730310565,277139000,1,277139000,0.0,0.0,no unlock,16.016720096718593
2025-01-22,IMX,0.0,1730310565,277139000,1,277139000,0.0,0.0,no unlock,16.016720096718593
2025-01-23,IMX,0.0,1730310565,277139000,1,277139000,0.0,0.0,no unlock,16.016720096718593
2025-01-24,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-01-25,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-01-26,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-01-27,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-01-28,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-01-29,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-01-30,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-01-31,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-02-01,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-02-02,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-02-03,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-02-04,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-02-05,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-02-06,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-02-07,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-02-08,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-02-09,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-02-10,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-02-11,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-02-12,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-02-13,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-02-14,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-02-15,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-02-16,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-02-17,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-02-18,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-02-19,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-02-20,IMX,0.0,1754827786,277139000,1,277139000,0.0,0.0,no unlock,15.792945735815925
2025-02-21,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-02-22,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-02-23,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-02-24,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-02-25,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-02-26,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-02-27,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-02-28,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-03-01,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-03-02,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-03-03,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-03-04,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-03-05,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-03-06,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-03-07,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-03-08,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-03-09,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-03-10,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-03-11,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-03-12,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-03-13,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-03-14,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-03-15,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-03-16,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-03-17,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-03-18,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-03-19,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-03-20,IMX,0.0,1779345008,277139000,1,277139000,0.0,0.0,no unlock,15.575338045964832
2025-03-21,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-03-22,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-03-23,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-03-24,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-03-25,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-03-26,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-03-27,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-03-28,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-03-29,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-03-30,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-03-31,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-04-01,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-04-02,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-04-03,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-04-04,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-04-05,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-04-06,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-04-07,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-04-08,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-04-09,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-04-10,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-04-11,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-04-12,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-04-13,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-04-14,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-04-15,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-04-16,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-04-17,IMX,0.0,1803862230,277139000,1,277139000,0.0,0.0,no unlock,15.36364559282335
2025-04-18,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-04-19,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-04-20,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-04-21,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-04-22,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-04-23,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-04-24,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-04-25,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-04-26,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-04-27,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-04-28,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-04-29,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-04-30,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-05-01,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-05-02,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-05-03,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-05-04,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-05-05,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-05-06,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-05-07,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-05-08,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-05-09,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-05-10,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-05-11,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-05-12,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-05-13,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-05-14,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-05-15,IMX,0.0,1828379451,277139000,1,277139000,0.0,0.0,no unlock,15.157630427777105
2025-05-16,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-05-17,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-05-18,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-05-19,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-05-20,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-05-21,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-05-22,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-05-23,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-05-24,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-05-25,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-05-26,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-05-27,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-05-28,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-05-29,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-05-30,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-05-31,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-06-01,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-06-02,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-06-03,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-06-04,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-06-05,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-06-06,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-06-07,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-06-08,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-06-09,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-06-10,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-06-11,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-06-12,IMX,0.0,1852896672,277139000,1,277139000,0.0,0.0,no unlock,14.957067179620903
2025-06-13,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-06-14,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-06-15,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-06-16,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-06-17,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-06-18,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-06-19,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-06-20,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-06-21,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-06-22,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-06-23,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-06-24,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-06-25,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-06-26,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-06-27,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-06-28,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-06-29,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-06-30,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-07-01,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-07-02,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-07-03,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-07-04,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-07-05,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-07-06,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-07-07,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-07-08,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-07-09,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-07-10,IMX,0.0,1877413894,277139000,1,277139000,0.0,0.0,no unlock,14.761742250108224
2025-07-11,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-07-12,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-07-13,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-07-14,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-07-15,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-07-16,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-07-17,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-07-18,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-07-19,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-07-20,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-07-21,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-07-22,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-07-23,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-07-24,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-07-25,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-07-26,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-07-27,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-07-28,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-07-29,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-07-30,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-07-31,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-08-01,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-08-02,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-08-03,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-08-04,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-08-05,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-08-06,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-08-07,IMX,0.0,1901931115,277139000,1,277139000,0.0,0.0,no unlock,14.57145307809952
2025-08-08,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-08-09,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-08-10,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-08-11,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-08-12,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-08-13,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-08-14,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-08-15,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-08-16,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-08-17,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-08-18,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-08-19,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-08-20,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-08-21,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-08-22,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-08-23,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-08-24,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-08-25,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-08-26,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-08-27,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-08-28,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-08-29,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-08-30,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-08-31,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-09-01,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-09-02,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-09-03,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-09-04,IMX,0.0,1926448336,277139000,1,277139000,0.0,0.0,no unlock,14.386007390960732
2025-09-05,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-09-06,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-09-07,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-09-08,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-09-09,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-09-10,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-09-11,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-09-12,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-09-13,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-09-14,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-09-15,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-09-16,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-09-17,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-09-18,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-09-19,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-09-20,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-09-21,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-09-22,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-09-23,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-09-24,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-09-25,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-09-26,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-09-27,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-09-28,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-09-29,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
