block_height,recipient_hash,reward_amount
14447,1ChDJGcGqjQiwJpkn51sMaJvpN6XwaMfSM,50.0
14448,12aS2chpAMbuzVRD6tFcmKkgTSNtPTkRH7,50.0
14449,1QHLXg7yF5WZhsHJe3pHHWMa3saLozC1Xb,50.0
14453,1EF6dN5U1PqHvzfKh8saEkgpJMeRsAHkJT,50.0
14455,15H68RFDrzys26HPQA7JTEgpWYxbLGrpZ3,50.0
14458,1MKLxunGrZSjUmhimK53xczGHxrF7Acr4R,50.0
14460,17bNkt8AUwGjAhRLMrb3a6kFC8Cp6xg4F5,50.0
14462,19c6sTQczzSCF58ynz9MNDjPn4GjhcHabY,50.0
14464,17VaWtE4fd7PsNYby3bT2Dq9eiAo2A1NWG,50.0
14467,16QDTJ7DXsrhY6CCTKRpAJXLGoiykHQgY1,50.0
14468,1DbcAXBE3duiw1duHsE8r2zeQbZ61iiQ3J,50.0
14469,1GfPvymMKTHtV7Gi31Xwpghu9g5SjYqZZR,50.0
14470,1Gd2P9cjhTbuNQU1zeW3YZJ8aPL2uitbAy,50.0
14472,1GUz68rwi2qyApkdjPGv1ZpaSVVSQeJZxX,50.0
14474,1MfBuyjcXDKnKnfQ8hhrM1yHdhQ853ceCx,50.0
14475,1MFqDZA4Wv9A3u17J2ZJiDUu9FFSAuU37G,50.0
14477,1BwrHqpDvAqb7LNAZZRz22Kaf7y72QBnz5,50.0
14479,1LFdkaizjFVSW8TMn1kN5Gua5S5dJSmTFX,50.0
14481,1B7ercJEPYdRWCKFJsryz5tmQYvKUTPN4o,50.0
14482,19oBMVTK1xbgGKHKwtdQXshbbDzYsJf7Wc,50.0
14484,1GZBYFBNhF8mEqu48dh6DG2URVd5SfLqKJ,50.0
14485,1PEkKsLPTLYgvwPWgENjQzwqyY7x1iczrB,50.0
14488,19P8JR7wmmVEdXHoNk3KEAXZrjyMN7B1WX,50.0
14489,1K8SftwkyaPe3z7FtG75D42jHp67CfPNSB,50.0
14490,1JaEY2U5bVsFP5ffaW9DcKHz1U4DQqa2m9,50.0
14491,1CXKejAksjeWkbThFeWsg9ZtYohwnJ512W,50.0
14494,1LvnTaT8sTQovcJTG15z471RWGPzS25a7X,50.0
14495,1Ek97qvr4ak3VFf2vYYbR6oRk7Re4LJkbA,50.0
14497,161AhRRPp1qZ3r4D64MZc7ZvuKiewUta13,50.0
14498,1At8XstHAXvewX7QcT1MkRLKs5xJbubpNr,50.0
14499,1KD15WaGSymkfgPY4mUGh4MgJMUQAH2LWk,50.0
14501,1LDsXv4rxmB7qB5F61VP9egQMAFRnMPv2i,50.0
14502,1Jfgokjq7LozhyV5M4pS7p3kNaoUwMt9L1,50.0
14503,1FnsjxWbLowZmsNMgsidZ9Doi6PUtFCYPX,50.0
14505,13JaxEDcVpUQeCgjPXgXkMPydnKh2idLyo,50.0
14506,1KPK9kiJRgiH4ovnsytncUYNQutn6V4mrT,50.0
14508,1AQ1tRihxu3gFH5rkeoaFz85DsZsMvT67C,50.0
14511,1GSHznS6saGVkSasbckXWwuVSHxxGx7Fnz,50.0
14513,1Buwi5q4TwNmzTpguzp7JkXbfS8oA5bE5Z,50.0
14515,168A5SJEP5juJWjyPa2WuTZsAQa4MWT1am,50.0
14516,1CfvFeF3mMBmwBoGM1pbWgzh4Sn47EGvGb,50.0
14517,1AnWSaGCvAE4rNY96F9ji6tSPbwaiL2WYR,50.0
14518,13S51rusV7kbnVRbWTxcbtmGV1aPhnonFt,50.0
14519,1Gs5SJJjbDPjzRnv3pLZdHHvCTNjuqrHww,50.0
14520,13KKft5hxQ9PkKjLmdQxJSCDhT9MMWhoeu,50.0
14521,14tib6Tt72SDRJaoKfirgc2r49y6ZBju4j,50.0
14523,1GsBrjWcP1q3d3d3aWRin2iDKZ7Pzg1Jfi,50.0
14525,1NGWX1H3SRYPPraM5bybCygTMCXk3f6LPC,50.0
14526,19w27KHRRuvdWzg76rawasKQCbG3UL9CAR,50.0
14529,1AKHqsjuYVLyHG4NiYLVwaz9WsEoRAmX4i,50.0
14531,1Jv7MhUtUtqxVjNAPN39mUwYjW4HJ83XDy,50.0
14534,1L26VoEJoy436q4sY1i6sHtprf11QoX4EH,50.0
14535,13KCp4L7UeRBZVvazNtxtAdDrdbP56URSD,50.0
14539,1BRL6hsagMuE87zGuQNHD39mTsRSpVVZRi,50.0
14540,13B8sUJ5q1SBgGAy8abanxr4kuF36czMJG,50.0
14541,1GFxcjt26sANymHUoLwyocXJUArwKzd1Wk,50.0
14543,14RN1zyjDfiXAPWyhxHmBR6wbtB7voQP1D,50.0
14545,1H4VRkvhCvMsd3Ct8RcRcjUSSBsN1fdaQ7,50.0
14549,1E7jW2PbVJ5ncPCYpQnDj2dtvBYdJYi9XY,50.0
14551,1LpqTG88s5Aa13WvBTcL1EyiJsYtgCLGJg,50.0
14552,17SxLVyo8JJaskboK1qVpyYwdnYsqESqMK,50.0
14553,12x35vVrF5XoqYHoRYEFzZotK7LZXTFshh,50.0
14554,15y1RuNCELEkzHr5BXwTdPwaiTpC4csUZV,50.0
14555,1JzcpT4P6vxfx7Q5QzmdgaitorZK2fDcHN,50.0
14556,1ALtHChhajYdcRdp3y9UTEAmaxdbiJQajF,50.0
14558,19ux4bvjWvqNiaF77fxj4ErdvdsiGTxUdK,50.0
14559,1CYj92YsKF61P1wLtUNCYP8bevaNRBGmaD,50.0
14560,14rEtUibWTqS2wb6Tpuqm3Ypmh9xs1C5f4,50.0
14561,1AtMUzfsA3WQrUBCTkvyW5SSdcPBy2Jcgx,50.0
14562,15Pz72mYTraTYfGfZqyRDyJLnoadRc9vwH,50.0
14563,1J5oNVZy3CymA7edLuYkyAa85CKwwReADP,50.0
14566,15yjvREUptmWe2iUGoAheapoFd5cZExBL5,50.0
14567,13ksJoj6wkYAiSzUpdujFPCREr9zKgKy3b,50.0
14568,1A9WR8fFQY214WxVndycwRskKfrZd3aDyc,50.0
14569,1LUAJiyMhjn2gqUGT9aYngGWaQqUrj1rnp,50.0
14571,1GHbLncNkh58cfD89exEQWJ2A4WkESjCpH,50.0
14572,14Le4YQa1Vu64hfF6Y5VNEKYummMzo5gNC,50.0
14573,19btDMJ7wa5WHEftBxP4uH2h9aH7bcCbvy,50.0
14576,14WF1TfEjbUyDojjNDArRaA2wwMSmVr2Fn,50.0
14577,1A9K7KWK8vUZSjxubm2ScRaMLStvDg6qAV,50.0
14578,1Hkwj1MV94Rz4RRNcgpC7d8W94YQNBhK81,50.0
14580,1rok3cEG5yc6KkYyepHPbwACfXSEEKA74,50.0
14581,1DCobFdqsXS7rZ3vzz1LbmkfBfYjSNaqqG,50.0
14582,1PUXgDKMQJdc4PKVUbAfxWPNaadnXCvc3n,50.0
14583,1B3R3qAWinFx8Y4tvHStg6tmKCXmamn2uS,50.0
14585,1Cno29xpnHyePX7SvB9Jgb2HWAtFBW6mBV,50.0
14586,19wUE7bX66sGqmydhUbYkTUJUsesFDrLBi,50.0
14588,1NakN6di8vjpvPKsyHgAoBZTJZyCwBkQgb,50.0
14589,1DabWvYKJBFyjmrXYY4hNNQ6MjQ4qx9whG,50.0
14590,18stgKAvkCw1nWasyaSwdPg7hGPENxwt5d,50.0
14591,1QJzGAp3UVj6aNLQSXtmXaWJAwGyY6VkRm,50.0
14592,19F4nDTTJf21auuFNF1roofEmmTzNtid9z,50.0
14593,18L11q4Ua7wguqp7s8e8XJ8ijviZPMrgBu,50.0
14594,1E2xrJEQZkKvjgdLaA518znFagJtzKBT1N,50.0
14595,1Ak8NNxsqd4bVRSqZTD2aTvCtfc7TFLanK,50.0
14596,1TLv14tAdhxYmN6JvbsRSh89ufFE5fb92,50.0
14597,1Q6DrtY3mFcAJSxokbiQPTAk4yPrwooot6,50.0
14598,1BJXYtJuN1LSwswsWyUebRiAP9BF2yAbub,50.0
14599,1MGRU4g58nDaQkuCbxBT2JXX6dti8aJZPm,50.0
14600,1D9t6BMTxinsNWDRKtuspf16WcWYHttJGq,50.0
14601,1KucYz5bqZTR6n34vZEDDvbeyUZ7Gz3kDz,50.0
14602,1PzhGq4umBn5zgMuUiJQPo7Y2hW3zrWUYr,50.0
14603,1PKzG6RHPiAL1yVN1n96npZGVMgKunNAsd,50.0
14604,18ErQ8mCxJ3UsRCyorf1cArn5MbSC2CaeX,50.0
14606,1KCRkwduAVqdnRv2pb55iixghbuAG9AMfG,50.0
14608,1Kgq88qisnnGrC6buwhjrTMu6irA8CgaqS,50.0
14610,1ECiU3w8rdf2WjHptgnytMkYyLR6Bca5aQ,50.0
14611,16VUZztEPcmXMrHBLFpNSLUV1QNaA3UKpH,50.0
14612,18ioKUKaYKQ2pREaBFeKjifphzZqoe9s45,50.0
14614,1K6zrPbyAbLNkCXh1vahmeoFJnfN9bgR3z,50.0
14615,1EMVuWn6kJS56x2j5jcaA4qfXJYPfHHxwC,50.0
14617,19njnQ5HSMzNcAQvWDpK7w3tbs4AyocEmF,50.0
14618,1K8Lxa6BF8BRvxvRmE5y3sTZDnTvhmVK2r,50.0
14619,1KGvNLEFhstEabR46aih4Ato9HKtq4h9aA,50.0
14621,16pFjQm9kiaZWWN8ud8Kva1HJgbAC3rC5G,50.0
14623,14ar8eaPWYSLqLdyGp8SSNGBwaDTiGw8fK,50.0
14625,16oSX43Xp5tA98z4sPV5pYC84kynZCJ2L8,50.0
14626,1HUAeV1NCgVZkTuXQuEn322YqtNwCdbWgg,50.0
14627,1ALy8zArHXd8wBeK4xpXmJhxQheubiaNzM,50.0
14630,139raQxyVM2fPyPZayyWD8EApHKLzzkKBy,50.0
14631,1GUrBVUwXHdwSY47TvUxTAUkXZyd8gjwkR,50.0
14632,1NFYGEDELWHoWBeW8hi34txuBRFBvxMk9M,50.0
14633,15Q4CDYquZ3s4dFmSpoNsWuKNisy2o8xgj,50.0
14635,17fviWyp2Tyv1s2FY6iKM1nCYouPnAvK1A,50.0
14637,1CsdHfKRpWMVhJyJevLPhLKBX6UZqWQZuc,50.0
14639,19MZBtigYkXd2oCyB9dESR3iBRyKH9q9qM,50.0
14641,14djc4uxbH7snFhioE5JRDnPhL4X69sXkD,50.0
14642,1JLwAQioGF7FGCqyDhXSnqb3Nx8EjQNtJ7,50.0
14643,18MioTkeKyLKiaUKSqhX9A7uWBkhqVv98t,50.0
14644,1GnEKVY7a4poGnuQaxxzE3XBY2Svg7AMAu,50.0
14645,1FPUu1iKwKMTFMMKAFeak6roYF42vpTanV,50.0
14647,15yUiR6uuodrtQXVNsW9TaqQyi2MUD6KQE,50.0
14648,12h2ZELncPFAgcehFrs9bzT9CZMAnY1XnC,50.0
14649,1EHiQUvGUsjr3gArbZRsNxG64tkqCicjHf,50.0
14651,1BSJErKmyTupB2mtYJtNYAL26rXGmYrcTD,50.0
14652,14iq29BgJaqQQxijgE1vcirUPcDf54dt93,50.0
14654,15yxCQLaJh17TQLqzTgVKZb5N6UiENvzan,50.0
14656,16cqPGKwh3rdC4UP1Gz4htPNyUPEDQ7jph,50.0
14657,1NNj3RLk2xvShLB6tofwczX6nU6xEXrx2f,50.0
14658,15WjedLEkeGFatUbhfV7wo71EarPdUm1E9,50.0
14661,1P9ff3JBjdN9ujFrcjCMFsyg8DBxH8DNYR,50.0
14662,1J8RJJ9GPZoyGu3NcStyydRnhMCH8K4EX4,50.0
14664,1jeohchqwCHa4rSKJ8zWEJJP5TBUREFNE,50.0
14666,19yJKSqpxkPyiof9rNviPkx6AbihPK6Y94,50.0
14667,17dPBqW5Jh2o6obwKD8BzAHAChrUJRUXNn,50.0
14668,1LWteY7AjaHiZvAdZBgyvDLPLCeu4e95x6,50.0
14669,1EtB5Ek37XuPmbnchAoBGbcX6KgrGUBNnk,50.0
14670,14hnKLgQgoGKd43Uk7odcCaGZJEtdwTttq,50.0
14671,14dhAFHd8cCEhPNpwueacQ35TBUtUonjaB,50.0
14672,1Gjr7qJ4xL1epXJpQLxfLYWSCizFU8fvHT,50.0
14673,1FtQAFLReJmnMSh2uxwcbbJPLsbQPw5Fa9,50.0
14675,13owFtNVaZ1tDeiUQxuhLfZE5dC7WdNwEV,50.0
14676,13FJfAqQC9WVjPc1w8qqMy2XCAGTdW5Non,50.0
14677,1H3nYSDwpd9FbngPF7JzDVHPNVosKjucCG,50.0
14678,18F49Z77poxem9tbcLvkMLEwF2hSrEAwwS,50.0
14680,1AGswoRJvt925wByVZeoJmaCChAgNB4Hs2,50.0
14681,14H9PZRY3xbpiDJoDXmjWPEFi9cHwqxfgW,50.0
14682,14UTTwvXuzFMRzfoqmbZWn7sxAU4j8LuAQ,50.0
14683,1Js8st2YZq1PhzTXbvP1CoWu4RMJZjgrb8,50.0
14684,1Ma6F4EgH6SxT7z55NrZwkvkHBBeFDNTEA,50.0
14685,1GDzABC6W1a3Dv6xaYHm1fi17GMnqi1asq,50.0
14686,1MYbnLWWYfpAorJVSmH131x3HhNpLr2wXR,50.0
14687,1JXz2sLLDN7BUimzNU1hD9GQbMxfzSSkru,50.0
14688,181VSkV9ER7SVwGWcwTPy8wpE7FzPbaPbX,50.0
14689,1D44PAArrXzh3wgrqLsZDzmoRfyxob65Ey,50.0
14690,1NGruQYepVxfGMnPxDQP1B5vXSGLu9FbeN,50.0
14692,1PD9uMQ9JWqDmPZKwLQ5xCVPWATePLRCqf,50.0
14693,1EhBs7FkzHjBY1JgL3xHdz1pg5SrepSXJx,50.0
14694,1NCmSRtFECqHc4PnuFXXjYcv3MtLjAvT2T,50.0
14695,1PwGuytfvMp3o3UEwBr3sE6YpNiwszoGrk,50.0
14696,1Ddqqua6AREZCqwFLgYe4By2RZX2ezvrPx,50.0
14697,1hJUM6wpcGW3e78AXNX5K56W3Sa6JEDAQ,50.0
14698,1AVJqt5aLbytZDHegyna6fa2f7wzEGwA1z,50.0
14699,1NBGY37XZExBhEpJ4Lqp6k1hYDHuZHU88F,50.0
14700,1894JpvLik634n34w7rft73CuWC9Qe6Yv,50.0
14701,1EmHmppX3CpfsjHK5sNiGp8hsyBejaaPT9,50.0
14704,1996e3QyvWTfYE8ozQS7v1PkTDrENaq6Br,50.0
14706,1JyRvaVPdPBEYaXvnghV47XGCmkvjRFCDb,50.0
14709,15FtvLvBqkPWvFiKUJ43St5AsxME2AxLVn,50.0
14710,1NMNfTwYZQtJgGDBsNFdLwTEKxPrgVwcWj,50.0
14711,1KLUhhEC6MFdrvbDqhxKAMPd7pTRN1bFd,50.0
14712,1PYVhcFT4NSaFugVPkwCGbfCyPMLCxvfi3,50.0
14713,1D3tK9thW1TZDc9mUYrk8PUj2M3F7mAnTv,50.0
14715,193SfnZJzFFsxaSQCjjhssnBx43c2UhXyu,50.0
14716,1HYPkHJGNQa4F3QLgsE82n5QXrqo72YuGz,50.0
14717,14SiPqNrPpA3Z1E25kvb4JMjXWWmF2Qikp,50.0
14719,17MPgJqqfe8sbeX7gswZXfuSAWccygbGz8,50.0
14720,19k3CSKXnNAi832KQDC2ANW7bnw2he9gUq,50.0
14721,171jZXTEuv6jx5J1zuyi8vci6G2voDYTfa,50.0
14722,1FcAPLB2wZUZonqFYpGJNtV9Vd3SuMdEX,50.0
14723,1QGZFZ9wqATXwQak1NcCATKoXkqTEBNgCE,50.0
14724,1ESbrJCEAkBFC4PytLmA9D1oMXRn4S75DY,50.0
14727,1NDatkjUyme2ZgeQ3B8FmGub4YJUVpW5yW,50.0
14728,1BWBzVyuesjPrwivu7BtcN29S7fiWyE2em,50.0
14729,1K8v6eebANeh3G3hGJ7inywH3C9A7ywdtb,50.0
14730,18Y5tiXGa4RhdCjXrLiUgi89KmBjeLKhs8,50.0
14731,19d8gm67msUhP9u1SGYxtTrtv3vKXuZ8PX,50.0
14732,1Fq5v6siXz4PvZwyjjo63rdFbVJXcXnNW2,50.0
14733,1PGWwUoBciGYTy5FgRxMBMJ14syFBTpqE,50.0
14734,17p4TzrxAbYFV7xfVi41U1iCFmB58DBFg9,50.0
14735,1JiGHW4xsDxN5tiHjTSWNeepsrydnoVLoB,50.0
14737,1MFwJp7K6aUGpgZMYkS4gvJi6BHEvHhcwX,50.0
14738,1QGVxikUDfzMdfoZ5VkucJpcrjcnZCcc5v,50.0
14739,1JRBsMihDF4WG7Bsk74TEhPdC5G3tN8oPL,50.0
14740,1Hgzq8YoNnnwozWMSXzD4QDd5b5dae6oDd,50.0
14741,1MUa8WCx3nMLHKd1xBTenywiMhXN1YnVpc,50.0
14743,13FPGnXuTiX81KvoHCqqe3cr9CXfmnN3RD,50.0
14745,1H2uVoMnRui7LtrjFJPG1QBJpYHnYDSWnd,50.0
14746,1Jxw2M2WQtM9noquyjVHpXdW8bJjHXiES7,50.0
14747,17CWdbPBAoBh12rLhYHPUrFMUL6PxsdHeU,50.0
14749,1Nat11KdAkBTjtthmNinTdp3Vp2NMtAvWv,50.0
14750,1BNGWNJwmZicdakJZNeeMsiraZ2CAKkeku,50.0
14751,1DzTi2o5TrPsuGq4WJSeeejwJwpsxWReTb,50.0
14752,1BSVhNCH53SDwBDbmurZiaZTCYdWzb7wuC,50.0
14753,1Gn5zYcueDVAEmCiyM7x2w7qZHeUXDpxZB,50.0
14754,1ABrcrSyuJ57ohDaNa1YwZwEM7vaBZaKN2,50.0
14755,13HdU3J2X4KqDzMkerGC2YMqyUCVmUw31y,50.0
14756,1458b1uyFnQs4sRcCmWwFFgsosLWmmTyU1,50.0
14758,1Bc6MyFeYxkWjrarUUNYnq8weMeX1HMdsR,50.0
14759,1AphtkYMEu28oZY6VFf6BMrejJXfLDvcN3,50.0
14760,1EjNAMAKay8jw5FQ7taFBrEAeVJheAt2mx,50.0
14761,1PsZ75fZdaH3FgFZZNSPP3mTH5y4xRVAr3,50.0
14762,166MNi72KPzA2jxxKVkrSsx3XdVe8XQeZY,50.0
14763,149xcg1q5zJPzk1hjDzeSb5Az17inTqtzS,50.0
14764,16pVSd7NDdji7477hPRd63M6xBS6DNFdtr,50.0
14765,1BBo8MU7LXPF5nhDuyZ72Q4massC36AgZ,50.0
14766,1Mm6XmZVEScFtfFYqNHyJU7buDNdg4C9B6,50.0
14768,1MEtTdypsQsDiJQRb4ePA8gmDnwkv49jp5,50.0
14769,1DAYvb2j3nQ7oRExMBjGHAdn4AUzfSuh2G,50.0
14771,12t1tj7fXUaN7AsWeu2REcZnEiYfzMcpJZ,50.0
14772,1MQAREqh6dofuX1zuMgFDZakUrcL6k9cy4,50.0
14773,1CiS1jjGWyGia6shLkBmfq8dSJt62jaZoT,50.0
14774,14JawTFKqJtdTSE9fXTEVAWWJyNQNVh6C8,50.0
14776,1MhHqAxG29RAfRjD9fifSFKdbRZZqMSdsC,50.0
14777,1G5LSCzpaPD6PAYCNcePdkUGk6xqUmP56r,50.0
14779,1JicBMEPYoo49tPFLKXL5Tb4Ln7HRPBR6T,50.0
14780,188j5LR31qfsm4tGDvrgAiQvQf4pSDMdL9,50.0
14782,1Go2ngfZ13GiSVHfEEsmDt74VxZUqP3eoS,50.0
14783,1AZSWNQu4MmAggfQhC8pHLetUi7Hw1tqEP,50.0
14785,1BwwCbstV7c2hdona8wYuMYEbQKCZKoHim,50.0
14787,1Fb6MiXed2N6HhNP5dBzXkH1YoQjgW4RqC,50.0
14789,1BNsCNcoB291GinsNtMgAq9GmaP3h1bG4F,50.0
14790,1MD3crZiiQ9SSidq8iAtD3h3sR9PgFTar,50.0
14792,1H4mek94vT6YhUhNzinAd3zPrEPAw2rviZ,50.0
14793,1BWfrmxvwcGDtNbXcxapFm3z2EfU1fG8m3,50.0
14794,1KMzdVAtgAujchgezxvn4Vbwxu5z8qCroE,50.0
14795,17Svn5u6gMJoD9SDyQ7sU4g1fVUJHDzqGp,50.0
14797,1d4UxyUUJdmASyvMfo541aqFqZiwbtTsH,50.0
14798,1Nae4L1ww629N9kwNA7UeMBCAmwHY9ECzU,50.0
14799,1KP95gCTK3bMbLygVypZtR1A8RSC7waoFR,50.0
14801,1waLW3tTv35JcjG77L19xLGbWt1uVYC6e,50.0
14803,18NafVaqFp5MFyiHz9yjx9sWFj5RwzYEFE,50.0
14804,1EwkcZvpDhnynuBR8FypUjCzXARRhXbuRf,50.0
14805,1J52L6Djrz5Z8RJpKLLZj5kz8TqnMPdPu3,50.0
14806,1P8djhuqgxCE66Fp6uew8dWCbB36shFEHf,50.0
14808,17gRiSJLyQZnLMasgmUGZqV5HMJhWN4aRK,50.0
14809,1KEk2bjf1qsdFUnjhmzFyUKCeUFNFwNyjL,50.0
14810,197Aq1bkQYdogAWsyCCviNUSGXv3zbaYKS,50.0
14811,1MT7KyKqxGzzQ14cXekEkhSTuoyxGU5cxZ,50.0
14812,18sEcYmn7h3jtD3d1wGijbDZgQgjyrYpzv,50.0
14814,1P71RfwSUyxCrP7NcbHBou5dmaV8aH9JLi,50.0
14816,115EhoQoAAnT9uXxf9N8vi89ZJS28ko6rD,50.0
14817,1JsR1nwCtoMuKJaoecUnphRagHFNQ5NzmA,50.0
14818,1KcTPKfj324T5bYEspQFoEQXuovxTko7Fj,50.0
14819,13wHJQx3kVEZfKT6Vxq7F1juWEAYz4D7iC,50.0
14820,1EBC7e4LMq4PgNCZyBxuZvxSqRieZ2p9AW,50.0
14823,1LdvHErhQVjsPMokuZBHMCLGdHxfiE3C9k,50.0
14824,1s1X7MKgZm3ovv2TQVddt3H4bgxtc5sx5,50.0
14825,13J5ZzPQ9ZUhhDw9d7fnTAztmT5H6AHC3y,50.0
14827,1GgzM6rjnLkTsGbD6pZ1goYnv73MH62Fj2,50.0
14828,1KEyhVRYe6WYADH5Q8J2jNh3Hoeg5vP2wv,50.0
14829,12zgcXavEqVUKzDAUgWmssL5rG2MzmK5iq,50.0
14830,1CyhZX11L85vmnFZH4JnEwj96eLZM3EopD,50.0
14831,1PQ3pimqheMQfNK44K9Gj6VxeeQgtciWs5,50.0
14833,1hJMk4BzN8bEw2coCnk6XjrDRZ7MKw2eT,50.0
14836,1G5B6nCU8snirvJ1PZ2ZwGiiAePXgA9HmL,50.0
14837,1EtFb3B3epnFyDV9jBTMPMGiSeKoJdFhn5,50.0
14838,19H7Q3E5g2fR2RGM5CsWcfKdFLXMX85TFp,50.0
14839,1DftQgpsbyebBkfMKCnfKff9P8oMgCVVyT,50.0
14840,1GUo9fsDR6oxRFrjWo9yNfUN2BbUD7663i,50.0
14841,15jXKZgVaks5QPhrPFd957SJhyZbss1AmJ,50.0
14842,154z4tZhxVTABXy5oeSXXFC8rYLypk6Tn2,50.0
14843,1FB2SC6qSVrT21VucB1ANSa2XSoGu4Vin8,50.0
14845,1DkaNz36J5ZnPyYzhtturnu8617QNuBAfb,50.0
14847,1Bm9KoYQyc3NAyAaq7uHnoeVcVAD9JCcwy,50.0
14848,18REMt2qKt2wtTc7gDataX7HpPs6cE59Hx,50.0
14849,1JGwJaHiVniArLVLhvyux6mFVwzV9rrnK8,50.0
14851,14KtG8NZ3X2y59s4wx8TNCNtjaYgBMPrnG,50.0
14852,1PLxTZVF4GjLicgtjWC3tF8RfkGpCNfJX1,50.0
14853,14YbybKmRked1BxGMLrjQJsg3YYwJEnhd3,50.0
14855,14iNnfzWw28p5EwqwPCWSMuTa3vYT9SHUL,50.0
14856,1AZQXL8Abqqb6MFTwRNckZcaKP89swqLcF,50.0
14857,18rv4tSawPf2djmAbXqdYBM5LNkv47Yt4k,50.0
14858,1M7dvo7PSDrCc8JuAZAwXs2pyewnxUq5t4,50.0
14859,1BcB9vjYSi2P2B4R2XzEfSxA8bpj7VHsL9,50.0
14860,14Wup9RKkbRedcG5S1JMp3MZ9U62SmtY6P,50.0
14862,1BwEJoAi22LTbMaRefHVjFQEChHpA7JQu1,50.0
14863,1L1jFgJnVbe68hNyoJmUbGCifQV4Jvk1uA,50.0
14865,1CkGVjgdga36TK41Ceb1C9HVfLU9xwv6E7,50.0
14866,1PT5n2eJJk4E9GqfyUAiYfcZeXVdCisgWs,50.0
14868,1LGU5Foo8quPM5gKjcdyoXkNaSQWh6A2v7,50.0
14869,15pZgrYbUWkudQfk7PjLRo4teekR4uP7e8,50.0
14870,19T6q7RQFTWBTAwuvv98tgY9AJ5J7iWPoc,50.0
14871,1A72FXkZ3VcPM5MWBr38wrigWaGWyvRMz9,50.0
14873,1FH2BuDD1WPt9WbUSWNH62RaG9sEqZmSRw,50.0
14874,13qKy5LSPcVZrCf6PCu5qVvNz4R8S7Fohf,50.0
14875,19L5pHHpgScGkXMKS8S4C1rVehRCNuRcPM,50.0
14876,179e6Cu4UmVNybJFxZey6tKZNLrCaDaurz,50.0
14877,1Fm4xahiTB5KetVmb4dJ6nQKSMbDuAPxoT,50.0
14878,1QF7V2qzvbU7q2HKBJnsQrVXXwF6oWsHqH,50.0
14879,199Pecyxv5QpkaD1PZEaJMhfoCMQVgERrA,50.0
14880,16BpnLqhk5TWdEZGw6nHyZFTh83oNB4NPC,50.0
14881,1Jx4oMkQXsHWWAC56yqnLjezmECPHQMofn,50.0
14883,1EipWe8A7W5ja9mjUGFep75aDr8jBsuWw5,50.0
14884,1A9zHXqx2TjHGB4pjY9AfRUXjftwsKdmTa,50.0
14886,1M8tkAPcgWNeTfwdGPgjbTxLz81aqw5Bvz,50.0
14887,1H8T11pVDESpQRNuoiWTAuoQRzoTSh2f7f,50.0
14888,1LBYPoDqNc8RxVnnsnuDT7Tg4gAqgXvf7u,50.0
14889,1DEU68T77NtLq9s9Po9kqv9HscJkFA2N8Y,50.0
14890,1A7xMWX8ZdaU8eCrrpYctgjjsE3BHkbAMd,50.0
14891,1EefvceVBSSFB6nMEiHFyJLAGcd88WgoAn,50.0
14892,1MXVwHQ4fRKBQxoWgWrgfBCuYeLG9mktzC,50.0
14893,19fabYLGZhbjbrL9isDVvzd3zpSEpPSqmb,50.0
14894,1CpCWVqfM68yyNcNEzmK7h9JKZ3EKiaABJ,50.0
14897,1Dtc8AE9jQcApG4GgkTPUmiNvs8nvHzmmb,50.0
14898,1AQ53e5X475p92vZmViwACqficWRQf4ehu,50.0
14899,13gztqZ1j7PFCbZFVgVYtYkPWsjeaL8kXh,50.0
14901,1Eq6RBNLAAGs6CBwKq4uiN8Lr5rqiZJyp8,50.0
14902,1B2vo1gJxdBv7nDQnEYf4rpztaYTGeXBVb,50.0
14903,1MSCQojzbZn8juXtZhY3sDV6xGijE8gjWe,50.0
14904,14THUjC4omLxBVzLNLhUwsS36bkSYy6sf3,50.0
14905,147hLKqfShVsyAt5mMTjvu9Vd2b53CPUoZ,50.0
14906,1HEunSNsxtpaSYurpwQZ16wwmUhcnwo46U,50.0
14908,1F3pLomQkLFR1K8eS5B1C5mELnhD1yLSiD,50.0
14909,1GCH6bPUbEAY6Y28hN5EiGrKUQ7M55Y9vU,50.0
14911,18brGH9bd8P51R5ea5YtUCf9W9pFem5VsC,50.0
14912,126m1nKFjap2kbryAzezdcRksbD67WQvHZ,50.0
14913,1Er3tZdhWbWJ4QsUewTuaSYVKhveui8Nhb,50.0
14915,16ZLmWhfH3CrJ1G8LaTrysg6hb3su7f2QL,50.0
14916,1AQopCUYjD2wKZC6YMBNT8PdHiSCzF99Ak,50.0
14917,1LkRwje1kshbfYrQSDE72XAtfTRHxRfRA6,50.0
14919,16VaCDoWTTY8JRbjjxgECpArj5kiP1rAWd,50.0
14921,1LsZdororLqEGvNahonripJwWcbpkco3RZ,50.0
14922,14KXMjjSjtDyHKJcXhDhtvCf93nQ7yZasL,50.0
14924,1A2GGHzQKWR2Z651oF5yQ9YjddRKPkjxHW,50.0
14925,1EXF7QhvhkfyQLcM6zKNZPuWP5koz5GGJA,50.0
14926,1BTkPv3abCcLThGti4Gwm6DYQVskGc5irr,50.0
14927,1Agk1NVQjMMfVFVMFhMCqgHkJGpPq7Kfe5,50.0
14928,1FJJCghEQinFo5MLSdo22APhVyzEe48y6w,50.0
