Date,Symbol,Available Supply,Unlocked Supply,Marketing (TBD),BONK DAO (TBD),Early Contributor,Initial Liquidity,Solana Developer,Solana Artist and Collectors,Solana Market Participants and Defi Users,Solana NFT Projects
May 19 2023,BONK,0,60544160583941.62,0,0,2644160583941.62,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 17 2023,BONK,0,60505839416058.41,0,0,2605839416058.40,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 16 2023,BONK,0,60486678832116.80,0,0,2586678832116.80,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 15 2023,BONK,0,60467518248175.19,0,0,2567518248175.19,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 13 2023,BONK,0,60429197080291.98,0,0,2529197080291.98,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 12 2023,BONK,0,60410036496350.38,0,0,2510036496350.37,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 11 2023,BONK,0,60390875912408.77,0,0,2490875912408.77,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 09 2023,BONK,0,60352554744525.56,0,0,2452554744525.56,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 08 2023,BONK,0,60333394160583.95,0,0,2433394160583.95,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 07 2023,BONK,0,60314233576642.34,0,0,2414233576642.34,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 05 2023,BONK,0,60275912408759.13,0,0,2375912408759.13,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 04 2023,BONK,0,60256751824817.52,0,0,2356751824817.53,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 03 2023,BONK,0,60237591240875.92,0,0,2337591240875.92,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 01 2023,BONK,0,60199270072992.71,0,0,2299270072992.71,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 30 2023,BONK,0,60180109489051.10,0,0,2280109489051.10,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 29 2023,BONK,0,60160948905109.50,0,0,2260948905109.50,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 27 2023,BONK,0,60122627737226.28,0,0,2222627737226.28,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 26 2023,BONK,0,60103467153284.68,0,0,2203467153284.68,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 25 2023,BONK,0,60084306569343.07,0,0,2184306569343.07,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 23 2023,BONK,0,60045985401459.86,0,0,2145985401459.86,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 22 2023,BONK,0,60026824817518.26,0,0,2126824817518.25,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 20 2023,BONK,0,59988503649635.04,0,0,2088503649635.04,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 19 2023,BONK,0,59969343065693.44,0,0,2069343065693.44,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 18 2023,BONK,0,59950182481751.83,0,0,2050182481751.83,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 16 2023,BONK,0,59911861313868.62,0,0,2011861313868.62,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 15 2023,BONK,0,59892700729927.02,0,0,1992700729927.01,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 14 2023,BONK,0,59873540145985.41,0,0,1973540145985.41,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 12 2023,BONK,0,59835218978102.20,0,0,1935218978102.19,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 11 2023,BONK,0,59816058394160.59,0,0,1916058394160.59,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 10 2023,BONK,0,59796897810218.98,0,0,1896897810218.98,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 08 2023,BONK,0,59758576642335.77,0,0,1858576642335.77,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 07 2023,BONK,0,59739416058394.16,0,0,1839416058394.17,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 06 2023,BONK,0,59720255474452.56,0,0,1820255474452.56,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 04 2023,BONK,0,59681934306569.34,0,0,1781934306569.35,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 03 2023,BONK,0,59662773722627.74,0,0,1762773722627.74,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 02 2023,BONK,0,59643613138686.13,0,0,1743613138686.14,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 31 2023,BONK,0,59605291970802.92,0,0,1705291970802.92,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 30 2023,BONK,0,59586131386861.32,0,0,1686131386861.32,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 29 2023,BONK,0,59566970802919.71,0,0,1666970802919.71,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 27 2023,BONK,0,59528649635036.50,0,0,1628649635036.50,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 26 2023,BONK,0,59509489051094.89,0,0,1609489051094.89,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 25 2023,BONK,0,59490328467153.29,0,0,1590328467153.29,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 23 2023,BONK,0,59452007299270.08,0,0,1552007299270.08,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 22 2023,BONK,0,59432846715328.47,0,0,1532846715328.47,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 21 2023,BONK,0,59413686131386.87,0,0,1513686131386.86,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 19 2023,BONK,0,59375364963503.65,0,0,1475364963503.65,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 18 2023,BONK,0,59356204379562.05,0,0,1456204379562.05,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 17 2023,BONK,0,59337043795620.44,0,0,1437043795620.44,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 15 2023,BONK,0,59298722627737.23,0,0,1398722627737.23,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 14 2023,BONK,0,59279562043795.62,0,0,1379562043795.62,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 13 2023,BONK,0,59260401459854.02,0,0,1360401459854.02,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 11 2023,BONK,0,59222080291970.80,0,0,1322080291970.80,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 10 2023,BONK,0,59202919708029.20,0,0,1302919708029.20,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 09 2023,BONK,0,59183759124087.59,0,0,1283759124087.59,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 07 2023,BONK,0,59145437956204.38,0,0,1245437956204.38,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 06 2023,BONK,0,59126277372262.77,0,0,1226277372262.77,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 05 2023,BONK,0,59107116788321.17,0,0,1207116788321.17,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 03 2023,BONK,0,59068795620437.95,0,0,1168795620437.96,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 02 2023,BONK,0,59049635036496.35,0,0,1149635036496.35,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 01 2023,BONK,0,59030474452554.74,0,0,1130474452554.74,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 27 2023,BONK,0,58992153284671.53,0,0,1092153284671.53,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 26 2023,BONK,0,58972992700729.93,0,0,1072992700729.93,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 25 2023,BONK,0,58953832116788.32,0,0,1053832116788.32,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 23 2023,BONK,0,58915510948905.11,0,0,1015510948905.11,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 22 2023,BONK,0,58896350364963.50,0,0,996350364963.50,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 21 2023,BONK,0,58877189781021.90,0,0,977189781021.90,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 19 2023,BONK,0,58838868613138.69,0,0,938868613138.69,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 18 2023,BONK,0,58819708029197.08,0,0,919708029197.08,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 17 2023,BONK,0,58800547445255.48,0,0,900547445255.47,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 15 2023,BONK,0,58762226277372.27,0,0,862226277372.26,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 14 2023,BONK,0,58743065693430.66,0,0,843065693430.66,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 13 2023,BONK,0,58723905109489.06,0,0,823905109489.05,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 11 2023,BONK,0,58685583941605.84,0,0,785583941605.84,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 10 2023,BONK,0,58666423357664.23,0,0,766423357664.23,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 09 2023,BONK,0,58647262773722.62,0,0,747262773722.63,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 07 2023,BONK,0,58608941605839.41,0,0,708941605839.42,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 06 2023,BONK,0,58589781021897.81,0,0,689781021897.81,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 05 2023,BONK,0,58570620437956.20,0,0,670620437956.20,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 03 2023,BONK,0,58532299270072.99,0,0,632299270072.99,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 02 2023,BONK,0,58513138686131.39,0,0,613138686131.39,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 31 2023,BONK,0,58474817518248.17,0,0,574817518248.18,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 30 2023,BONK,0,58455656934306.57,0,0,555656934306.57,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 29 2023,BONK,0,58436496350364.96,0,0,536496350364.96,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 27 2023,BONK,0,58398175182481.75,0,0,498175182481.75,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 26 2023,BONK,0,58379014598540.15,0,0,479014598540.15,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 25 2023,BONK,0,58359854014598.54,0,0,459854014598.54,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 23 2023,BONK,0,58321532846715.33,0,0,421532846715.33,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 22 2023,BONK,0,58302372262773.72,0,0,402372262773.72,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 21 2023,BONK,0,58283211678832.12,0,0,383211678832.12,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 19 2023,BONK,0,58244890510948.91,0,0,344890510948.91,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 18 2023,BONK,0,58225729927007.30,0,0,325729927007.30,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 17 2023,BONK,0,58206569343065.70,0,0,306569343065.69,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 15 2023,BONK,0,58168248175182.48,0,0,268248175182.48,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 14 2023,BONK,0,58149087591240.88,0,0,249087591240.88,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 13 2023,BONK,0,58129927007299.27,0,0,229927007299.27,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 11 2023,BONK,0,58091605839416.06,0,0,191605839416.06,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 10 2023,BONK,0,58072445255474.45,0,0,172445255474.45,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 09 2023,BONK,0,58053284671532.84,0,0,153284671532.85,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 07 2023,BONK,0,58014963503649.63,0,0,114963503649.64,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 06 2023,BONK,0,57995802919708.03,0,0,95802919708.03,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 05 2023,BONK,0,57976642335766.42,0,0,76642335766.42,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 03 2023,BONK,0,57938321167883.21,0,0,38321167883.21,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 02 2023,BONK,0,57919160583941.61,0,0,19160583941.61,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 01 2023,BONK,0,57900000000000.00,0,0,0,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 30 2022,BONK,0,57900000000000.00,0,0,0,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 29 2022,BONK,0,57900000000000.00,0,0,0,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 28 2022,BONK,0,57900000000000.00,0,0,0,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 26 2022,BONK,0,57900000000000.00,0,0,0,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 25 2022,BONK,0,57900000000000.00,0,0,0,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
