Date,Symbol,Available Supply,Unlocked Supply,Founders & Advisors,Development,Ecosystem,NFT Drops,Staking,Liquidity,Seed,Private Round 1,Private Round 2,Private Round 3,IDO
Sep 24 2022,SUPER,0,775684931.51,29315068.49,29315068.49,26383561.64,50000000.00,250000000.00,10000000.00,30671232.88,90000000.00,150000000.00,100000000.00,10000000.00
Sep 24 2022,SUPER,0,775684931.51,29315068.49,29315068.49,26383561.64,50000000.00,250000000.00,10000000.00,30671232.88,90000000.00,150000000.00,100000000.00,10000000.00
Sep 23 2022,SUPER,0,775229452.05,29178082.19,29178082.19,26260273.97,50000000.00,250000000.00,10000000.00,30613013.70,90000000.00,150000000.00,100000000.00,10000000.00
Sep 21 2022,SUPER,0,774318493.15,28904109.59,28904109.59,26013698.63,50000000.00,250000000.00,10000000.00,30496575.34,90000000.00,150000000.00,100000000.00,10000000.00
Sep 20 2022,SUPER,0,773863013.70,28767123.29,28767123.29,25890410.96,50000000.00,250000000.00,10000000.00,30438356.16,90000000.00,150000000.00,100000000.00,10000000.00
Sep 19 2022,SUPER,0,773407534.25,28630136.99,28630136.99,25767123.29,50000000.00,250000000.00,10000000.00,30380136.99,90000000.00,150000000.00,100000000.00,10000000.00
Sep 17 2022,SUPER,0,772496575.34,28356164.38,28356164.38,25520547.95,50000000.00,250000000.00,10000000.00,30263698.63,90000000.00,150000000.00,100000000.00,10000000.00
Sep 16 2022,SUPER,0,772041095.89,28219178.08,28219178.08,25397260.27,50000000.00,250000000.00,10000000.00,30205479.45,90000000.00,150000000.00,100000000.00,10000000.00
Sep 15 2022,SUPER,0,771585616.44,28082191.78,28082191.78,25273972.60,50000000.00,250000000.00,10000000.00,30147260.27,90000000.00,150000000.00,100000000.00,10000000.00
Sep 13 2022,SUPER,0,770674657.53,27808219.18,27808219.18,25027397.26,50000000.00,250000000.00,10000000.00,30030821.92,90000000.00,150000000.00,100000000.00,10000000.00
Sep 12 2022,SUPER,0,770219178.08,27671232.88,27671232.88,24904109.59,50000000.00,250000000.00,10000000.00,29972602.74,90000000.00,150000000.00,100000000.00,10000000.00
Sep 11 2022,SUPER,0,769763698.63,27534246.58,27534246.58,24780821.92,50000000.00,250000000.00,10000000.00,29914383.56,90000000.00,150000000.00,100000000.00,10000000.00
Sep 09 2022,SUPER,0,768852739.73,27260273.97,27260273.97,24534246.58,50000000.00,250000000.00,10000000.00,29797945.21,90000000.00,150000000.00,100000000.00,10000000.00
Sep 08 2022,SUPER,0,768397260.27,27123287.67,27123287.67,24410958.90,50000000.00,250000000.00,10000000.00,29739726.03,90000000.00,150000000.00,100000000.00,10000000.00
Sep 06 2022,SUPER,0,767486301.37,26849315.07,26849315.07,24164383.56,50000000.00,250000000.00,10000000.00,29623287.67,90000000.00,150000000.00,100000000.00,10000000.00
Sep 05 2022,SUPER,0,767030821.92,26712328.77,26712328.77,24041095.89,50000000.00,250000000.00,10000000.00,29565068.49,90000000.00,150000000.00,100000000.00,10000000.00
Sep 04 2022,SUPER,0,766575342.47,26575342.47,26575342.47,23917808.22,50000000.00,250000000.00,10000000.00,29506849.32,90000000.00,150000000.00,100000000.00,10000000.00
Sep 02 2022,SUPER,0,765664383.56,26301369.86,26301369.86,23671232.88,50000000.00,250000000.00,10000000.00,29390410.96,90000000.00,150000000.00,100000000.00,10000000.00
Sep 01 2022,SUPER,0,765208904.11,26164383.56,26164383.56,23547945.21,50000000.00,250000000.00,10000000.00,29332191.78,90000000.00,150000000.00,100000000.00,10000000.00
Aug 31 2022,SUPER,0,764753424.66,26027397.26,26027397.26,23424657.53,50000000.00,250000000.00,10000000.00,29273972.60,90000000.00,150000000.00,100000000.00,10000000.00
Aug 29 2022,SUPER,0,763842465.75,25753424.66,25753424.66,23178082.19,50000000.00,250000000.00,10000000.00,29157534.25,90000000.00,150000000.00,100000000.00,10000000.00
Aug 28 2022,SUPER,0,763386986.30,25616438.36,25616438.36,23054794.52,50000000.00,250000000.00,10000000.00,29099315.07,90000000.00,150000000.00,100000000.00,10000000.00
Aug 26 2022,SUPER,0,762476027.40,25342465.75,25342465.75,22808219.18,50000000.00,250000000.00,10000000.00,28982876.71,90000000.00,150000000.00,100000000.00,10000000.00
Aug 25 2022,SUPER,0,762020547.95,25205479.45,25205479.45,22684931.51,50000000.00,250000000.00,10000000.00,28924657.53,90000000.00,150000000.00,100000000.00,10000000.00
Aug 24 2022,SUPER,0,761565068.49,25068493.15,25068493.15,22561643.84,50000000.00,250000000.00,10000000.00,28866438.36,90000000.00,150000000.00,100000000.00,10000000.00
Aug 22 2022,SUPER,0,760654109.59,24794520.55,24794520.55,22315068.49,50000000.00,250000000.00,10000000.00,28750000.00,90000000.00,150000000.00,100000000.00,10000000.00
Aug 21 2022,SUPER,0,760198630.14,24657534.25,24657534.25,22191780.82,50000000.00,250000000.00,10000000.00,28691780.82,90000000.00,150000000.00,100000000.00,10000000.00
Aug 20 2022,SUPER,0,759743150.68,24520547.95,24520547.95,22068493.15,50000000.00,250000000.00,10000000.00,28633561.64,90000000.00,150000000.00,100000000.00,10000000.00
Aug 18 2022,SUPER,0,758832191.78,24246575.34,24246575.34,21821917.81,50000000.00,250000000.00,10000000.00,28517123.29,90000000.00,150000000.00,100000000.00,10000000.00
Aug 17 2022,SUPER,0,758376712.33,24109589.04,24109589.04,21698630.14,50000000.00,250000000.00,10000000.00,28458904.11,90000000.00,150000000.00,100000000.00,10000000.00
Aug 15 2022,SUPER,0,757465753.42,23835616.44,23835616.44,21452054.79,50000000.00,250000000.00,10000000.00,28342465.75,90000000.00,150000000.00,100000000.00,10000000.00
Aug 14 2022,SUPER,0,757010273.97,23698630.14,23698630.14,21328767.12,50000000.00,250000000.00,10000000.00,28284246.58,90000000.00,150000000.00,100000000.00,10000000.00
Aug 13 2022,SUPER,0,756554794.52,23561643.84,23561643.84,21205479.45,50000000.00,250000000.00,10000000.00,28226027.40,90000000.00,150000000.00,100000000.00,10000000.00
Aug 11 2022,SUPER,0,755643835.62,23287671.23,23287671.23,20958904.11,50000000.00,250000000.00,10000000.00,28109589.04,90000000.00,150000000.00,100000000.00,10000000.00
Aug 10 2022,SUPER,0,755188356.16,23150684.93,23150684.93,20835616.44,50000000.00,250000000.00,10000000.00,28051369.86,90000000.00,150000000.00,100000000.00,10000000.00
Aug 09 2022,SUPER,0,754732876.71,23013698.63,23013698.63,20712328.77,50000000.00,250000000.00,10000000.00,27993150.68,90000000.00,150000000.00,100000000.00,10000000.00
Aug 07 2022,SUPER,0,753821917.81,22739726.03,22739726.03,20465753.42,50000000.00,250000000.00,10000000.00,27876712.33,90000000.00,150000000.00,100000000.00,10000000.00
Aug 06 2022,SUPER,0,753366438.36,22602739.73,22602739.73,20342465.75,50000000.00,250000000.00,10000000.00,27818493.15,90000000.00,150000000.00,100000000.00,10000000.00
Aug 04 2022,SUPER,0,752455479.45,22328767.12,22328767.12,20095890.41,50000000.00,250000000.00,10000000.00,27702054.79,90000000.00,150000000.00,100000000.00,10000000.00
Aug 03 2022,SUPER,0,752000000.00,22191780.82,22191780.82,19972602.74,50000000.00,250000000.00,10000000.00,27643835.62,90000000.00,150000000.00,100000000.00,10000000.00
Aug 02 2022,SUPER,0,751544520.55,22054794.52,22054794.52,19849315.07,50000000.00,250000000.00,10000000.00,27585616.44,90000000.00,150000000.00,100000000.00,10000000.00
Jul 31 2022,SUPER,0,750633561.64,21780821.92,21780821.92,19602739.73,50000000.00,250000000.00,10000000.00,27469178.08,90000000.00,150000000.00,100000000.00,10000000.00
Jul 30 2022,SUPER,0,750178082.19,21643835.62,21643835.62,19479452.05,50000000.00,250000000.00,10000000.00,27410958.90,90000000.00,150000000.00,100000000.00,10000000.00
Jul 29 2022,SUPER,0,749722602.74,21506849.32,21506849.32,19356164.38,50000000.00,250000000.00,10000000.00,27352739.73,90000000.00,150000000.00,100000000.00,10000000.00
Jul 27 2022,SUPER,0,748811643.84,21232876.71,21232876.71,19109589.04,50000000.00,250000000.00,10000000.00,27236301.37,90000000.00,150000000.00,100000000.00,10000000.00
Jul 26 2022,SUPER,0,748356164.38,21095890.41,21095890.41,18986301.37,50000000.00,250000000.00,10000000.00,27178082.19,90000000.00,150000000.00,100000000.00,10000000.00
Jul 24 2022,SUPER,0,747445205.48,20821917.81,20821917.81,18739726.03,50000000.00,250000000.00,10000000.00,27061643.84,90000000.00,150000000.00,100000000.00,10000000.00
Jul 23 2022,SUPER,0,746989726.03,20684931.51,20684931.51,18616438.36,50000000.00,250000000.00,10000000.00,27003424.66,90000000.00,150000000.00,100000000.00,10000000.00
Jul 22 2022,SUPER,0,746534246.58,20547945.21,20547945.21,18493150.68,50000000.00,250000000.00,10000000.00,26945205.48,90000000.00,150000000.00,100000000.00,10000000.00
Jul 20 2022,SUPER,0,745623287.67,20273972.60,20273972.60,18246575.34,50000000.00,250000000.00,10000000.00,26828767.12,90000000.00,150000000.00,100000000.00,10000000.00
Jul 19 2022,SUPER,0,745167808.22,20136986.30,20136986.30,18123287.67,50000000.00,250000000.00,10000000.00,26770547.95,90000000.00,150000000.00,100000000.00,10000000.00
Jul 18 2022,SUPER,0,744712328.77,20000000.00,20000000.00,18000000.00,50000000.00,250000000.00,10000000.00,26712328.77,90000000.00,150000000.00,100000000.00,10000000.00
Jul 16 2022,SUPER,0,743801369.86,19726027.40,19726027.40,17753424.66,50000000.00,250000000.00,10000000.00,26595890.41,90000000.00,150000000.00,100000000.00,10000000.00
Jul 15 2022,SUPER,0,743345890.41,19589041.10,19589041.10,17630136.99,50000000.00,250000000.00,10000000.00,26537671.23,90000000.00,150000000.00,100000000.00,10000000.00
Jul 13 2022,SUPER,0,742434931.51,19315068.49,19315068.49,17383561.64,50000000.00,250000000.00,10000000.00,26421232.88,90000000.00,150000000.00,100000000.00,10000000.00
Jul 12 2022,SUPER,0,741979452.05,19178082.19,19178082.19,17260273.97,50000000.00,250000000.00,10000000.00,26363013.70,90000000.00,150000000.00,100000000.00,10000000.00
Jul 11 2022,SUPER,0,741523972.60,19041095.89,19041095.89,17136986.30,50000000.00,250000000.00,10000000.00,26304794.52,90000000.00,150000000.00,100000000.00,10000000.00
Jul 09 2022,SUPER,0,740613013.70,18767123.29,18767123.29,16890410.96,50000000.00,250000000.00,10000000.00,26188356.16,90000000.00,150000000.00,100000000.00,10000000.00
Jul 08 2022,SUPER,0,740157534.25,18630136.99,18630136.99,16767123.29,50000000.00,250000000.00,10000000.00,26130136.99,90000000.00,150000000.00,100000000.00,10000000.00
Jul 07 2022,SUPER,0,739702054.79,18493150.68,18493150.68,16643835.62,50000000.00,250000000.00,10000000.00,26071917.81,90000000.00,150000000.00,100000000.00,10000000.00
Jul 05 2022,SUPER,0,738791095.89,18219178.08,18219178.08,16397260.27,50000000.00,250000000.00,10000000.00,25955479.45,90000000.00,150000000.00,100000000.00,10000000.00
Jul 04 2022,SUPER,0,738335616.44,18082191.78,18082191.78,16273972.60,50000000.00,250000000.00,10000000.00,25897260.27,90000000.00,150000000.00,100000000.00,10000000.00
Jul 03 2022,SUPER,0,737880136.99,17945205.48,17945205.48,16150684.93,50000000.00,250000000.00,10000000.00,25839041.10,90000000.00,150000000.00,100000000.00,10000000.00
Jul 01 2022,SUPER,0,736969178.08,17671232.88,17671232.88,15904109.59,50000000.00,250000000.00,10000000.00,25722602.74,90000000.00,150000000.00,100000000.00,10000000.00
Jun 30 2022,SUPER,0,736513698.63,17534246.58,17534246.58,15780821.92,50000000.00,250000000.00,10000000.00,25664383.56,90000000.00,150000000.00,100000000.00,10000000.00
Jun 28 2022,SUPER,0,735602739.73,17260273.97,17260273.97,15534246.58,50000000.00,250000000.00,10000000.00,25547945.21,90000000.00,150000000.00,100000000.00,10000000.00
Jun 27 2022,SUPER,0,735147260.27,17123287.67,17123287.67,15410958.90,50000000.00,250000000.00,10000000.00,25489726.03,90000000.00,150000000.00,100000000.00,10000000.00
Jun 26 2022,SUPER,0,734691780.82,16986301.37,16986301.37,15287671.23,50000000.00,250000000.00,10000000.00,25431506.85,90000000.00,150000000.00,100000000.00,10000000.00
Jun 24 2022,SUPER,0,733780821.92,16712328.77,16712328.77,15041095.89,50000000.00,250000000.00,10000000.00,25315068.49,90000000.00,150000000.00,100000000.00,10000000.00
Jun 23 2022,SUPER,0,733325342.47,16575342.47,16575342.47,14917808.22,50000000.00,250000000.00,10000000.00,25256849.32,90000000.00,150000000.00,100000000.00,10000000.00
Jun 22 2022,SUPER,0,732869863.01,16438356.16,16438356.16,14794520.55,50000000.00,250000000.00,10000000.00,25198630.14,90000000.00,150000000.00,100000000.00,10000000.00
Jun 20 2022,SUPER,0,731958904.11,16164383.56,16164383.56,14547945.21,50000000.00,250000000.00,10000000.00,25082191.78,90000000.00,150000000.00,100000000.00,10000000.00
Jun 19 2022,SUPER,0,731503424.66,16027397.26,16027397.26,14424657.53,50000000.00,250000000.00,10000000.00,25023972.60,90000000.00,150000000.00,100000000.00,10000000.00
Jun 17 2022,SUPER,0,730592465.75,15753424.66,15753424.66,14178082.19,50000000.00,250000000.00,10000000.00,24907534.25,90000000.00,150000000.00,100000000.00,10000000.00
Jun 16 2022,SUPER,0,730136986.30,15616438.36,15616438.36,14054794.52,50000000.00,250000000.00,10000000.00,24849315.07,90000000.00,150000000.00,100000000.00,10000000.00
Jun 15 2022,SUPER,0,729681506.85,15479452.05,15479452.05,13931506.85,50000000.00,250000000.00,10000000.00,24791095.89,90000000.00,150000000.00,100000000.00,10000000.00
Jun 13 2022,SUPER,0,728770547.95,15205479.45,15205479.45,13684931.51,50000000.00,250000000.00,10000000.00,24674657.53,90000000.00,150000000.00,100000000.00,10000000.00
Jun 12 2022,SUPER,0,728315068.49,15068493.15,15068493.15,13561643.84,50000000.00,250000000.00,10000000.00,24616438.36,90000000.00,150000000.00,100000000.00,10000000.00
Jun 11 2022,SUPER,0,727859589.04,14931506.85,14931506.85,13438356.16,50000000.00,250000000.00,10000000.00,24558219.18,90000000.00,150000000.00,100000000.00,10000000.00
Jun 09 2022,SUPER,0,726948630.14,14657534.25,14657534.25,13191780.82,50000000.00,250000000.00,10000000.00,24441780.82,90000000.00,150000000.00,100000000.00,10000000.00
Jun 08 2022,SUPER,0,726493150.68,14520547.95,14520547.95,13068493.15,50000000.00,250000000.00,10000000.00,24383561.64,90000000.00,150000000.00,100000000.00,10000000.00
Jun 06 2022,SUPER,0,725582191.78,14246575.34,14246575.34,12821917.81,50000000.00,250000000.00,10000000.00,24267123.29,90000000.00,150000000.00,100000000.00,10000000.00
Jun 05 2022,SUPER,0,725126712.33,14109589.04,14109589.04,12698630.14,50000000.00,250000000.00,10000000.00,24208904.11,90000000.00,150000000.00,100000000.00,10000000.00
Jun 04 2022,SUPER,0,724671232.88,13972602.74,13972602.74,12575342.47,50000000.00,250000000.00,10000000.00,24150684.93,90000000.00,150000000.00,100000000.00,10000000.00
Jun 02 2022,SUPER,0,723760273.97,13698630.14,13698630.14,12328767.12,50000000.00,250000000.00,10000000.00,24034246.58,90000000.00,150000000.00,100000000.00,10000000.00
