Date,Symbol,Available Supply,Unlocked Supply,Mining Reserve (TBD),Simple Minting,Baseline Minting,Protocol Labs Team and Contributors,Filecoin Foundation,Protocol Labs,Fundraising 36 months,Fundraising 24 months,Fundraising 12 months,Fundraising 6 months
Apr 13 2043,FIL,1983721259.12,1683721259.12,300000000.00,313721259.12,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 01 2043,FIL,1983606295.62,1683606295.62,300000000.00,313606295.62,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 21 2043,FIL,1983500912.41,1683500912.41,300000000.00,313500912.41,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 10 2043,FIL,1983395529.20,1683395529.20,300000000.00,313395529.20,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Feb 27 2043,FIL,1983290145.99,1683290145.99,300000000.00,313290145.99,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Feb 16 2043,FIL,1983184762.77,1683184762.77,300000000.00,313184762.77,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Feb 04 2043,FIL,1983069799.27,1683069799.27,300000000.00,313069799.27,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 24 2043,FIL,1982964416.06,1682964416.06,300000000.00,312964416.06,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 13 2043,FIL,1982859032.85,1682859032.85,300000000.00,312859032.85,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 02 2043,FIL,1982753649.63,1682753649.63,300000000.00,312753649.64,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 21 2042,FIL,1982638686.13,1682638686.13,300000000.00,312638686.13,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 10 2042,FIL,1982533302.92,1682533302.92,300000000.00,312533302.92,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 29 2042,FIL,1982427919.71,1682427919.71,300000000.00,312427919.71,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 18 2042,FIL,1982322536.50,1682322536.50,300000000.00,312322536.50,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 07 2042,FIL,1982217153.28,1682217153.28,300000000.00,312217153.28,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 26 2042,FIL,1982102189.78,1682102189.78,300000000.00,312102189.78,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 15 2042,FIL,1981996806.57,1681996806.57,300000000.00,311996806.57,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 04 2042,FIL,1981891423.36,1681891423.36,300000000.00,311891423.36,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 23 2042,FIL,1981786040.15,1681786040.15,300000000.00,311786040.15,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 11 2042,FIL,1981671076.64,1681671076.64,300000000.00,311671076.64,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 31 2042,FIL,1981565693.43,1681565693.43,300000000.00,311565693.43,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 20 2042,FIL,1981460310.22,1681460310.22,300000000.00,311460310.22,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 09 2042,FIL,1981354927.01,1681354927.01,300000000.00,311354927.01,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 29 2042,FIL,1981249543.80,1681249543.80,300000000.00,311249543.80,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 17 2042,FIL,1981134580.29,1681134580.29,300000000.00,311134580.29,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 06 2042,FIL,1981029197.08,1681029197.08,300000000.00,311029197.08,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 25 2042,FIL,1980923813.87,1680923813.87,300000000.00,310923813.87,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 14 2042,FIL,1980818430.66,1680818430.66,300000000.00,310818430.66,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 02 2042,FIL,1980703467.15,1680703467.15,300000000.00,310703467.15,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 22 2042,FIL,1980598083.94,1680598083.94,300000000.00,310598083.94,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 11 2042,FIL,1980492700.73,1680492700.73,300000000.00,310492700.73,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 30 2042,FIL,1980387317.52,1680387317.52,300000000.00,310387317.52,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 19 2042,FIL,1980281934.31,1680281934.31,300000000.00,310281934.31,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 07 2042,FIL,1980166970.80,1680166970.80,300000000.00,310166970.80,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 27 2042,FIL,1980061587.59,1680061587.59,300000000.00,310061587.59,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 16 2042,FIL,1979956204.38,1679956204.38,300000000.00,309956204.38,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 05 2042,FIL,1979850821.17,1679850821.17,300000000.00,309850821.17,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Feb 21 2042,FIL,1979735857.66,1679735857.66,300000000.00,309735857.66,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Feb 10 2042,FIL,1979630474.45,1679630474.45,300000000.00,309630474.45,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 30 2042,FIL,1979525091.24,1679525091.24,300000000.00,309525091.24,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 19 2042,FIL,1979419708.03,1679419708.03,300000000.00,309419708.03,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 08 2042,FIL,1979314324.82,1679314324.82,300000000.00,309314324.82,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 27 2041,FIL,1979199361.31,1679199361.31,300000000.00,309199361.31,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 16 2041,FIL,1979093978.10,1679093978.10,300000000.00,309093978.10,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 05 2041,FIL,1978988594.89,1678988594.89,300000000.00,308988594.89,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 24 2041,FIL,1978883211.68,1678883211.68,300000000.00,308883211.68,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 12 2041,FIL,1978768248.18,1678768248.18,300000000.00,308768248.18,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 01 2041,FIL,1978662864.96,1678662864.96,300000000.00,308662864.96,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 21 2041,FIL,1978557481.75,1678557481.75,300000000.00,308557481.75,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 10 2041,FIL,1978452098.54,1678452098.54,300000000.00,308452098.54,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 29 2041,FIL,1978346715.33,1678346715.33,300000000.00,308346715.33,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 17 2041,FIL,1978231751.82,1678231751.82,300000000.00,308231751.82,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 06 2041,FIL,1978126368.61,1678126368.61,300000000.00,308126368.61,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 26 2041,FIL,1978020985.40,1678020985.40,300000000.00,308020985.40,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 15 2041,FIL,1977915602.19,1677915602.19,300000000.00,307915602.19,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 03 2041,FIL,1977800638.69,1677800638.69,300000000.00,307800638.69,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 23 2041,FIL,1977695255.47,1677695255.47,300000000.00,307695255.47,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 12 2041,FIL,1977589872.26,1677589872.26,300000000.00,307589872.26,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 01 2041,FIL,1977484489.05,1677484489.05,300000000.00,307484489.05,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 20 2041,FIL,1977379105.84,1677379105.84,300000000.00,307379105.84,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 08 2041,FIL,1977264142.34,1677264142.34,300000000.00,307264142.34,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 28 2041,FIL,1977158759.12,1677158759.12,300000000.00,307158759.12,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 17 2041,FIL,1977053375.91,1677053375.91,300000000.00,307053375.91,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 06 2041,FIL,1976947992.70,1676947992.70,300000000.00,306947992.70,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 24 2041,FIL,1976833029.20,1676833029.20,300000000.00,306833029.20,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 13 2041,FIL,1976727645.99,1676727645.99,300000000.00,306727645.99,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 02 2041,FIL,1976622262.77,1676622262.77,300000000.00,306622262.77,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 22 2041,FIL,1976516879.56,1676516879.56,300000000.00,306516879.56,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 11 2041,FIL,1976411496.35,1676411496.35,300000000.00,306411496.35,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Feb 27 2041,FIL,1976296532.85,1676296532.85,300000000.00,306296532.85,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Feb 16 2041,FIL,1976191149.63,1676191149.63,300000000.00,306191149.64,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Feb 05 2041,FIL,1976085766.42,1676085766.42,300000000.00,306085766.42,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 25 2041,FIL,1975980383.21,1675980383.21,300000000.00,305980383.21,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 13 2041,FIL,1975865419.71,1675865419.71,300000000.00,305865419.71,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 02 2041,FIL,1975760036.50,1675760036.50,300000000.00,305760036.50,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 22 2040,FIL,1975654653.28,1675654653.28,300000000.00,305654653.28,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 11 2040,FIL,1975549270.07,1675549270.07,300000000.00,305549270.07,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 30 2040,FIL,1975443886.86,1675443886.86,300000000.00,305443886.86,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 18 2040,FIL,1975328923.36,1675328923.36,300000000.00,305328923.36,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 07 2040,FIL,1975223540.15,1675223540.15,300000000.00,305223540.15,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 27 2040,FIL,1975118156.93,1675118156.93,300000000.00,305118156.93,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 16 2040,FIL,1975012773.72,1675012773.72,300000000.00,305012773.72,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 04 2040,FIL,1973738330.41,1673738330.41,300000000.00,304897810.22,768840520.19,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 23 2040,FIL,1972473467.39,1672473467.39,300000000.00,304792427.01,767681040.38,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 12 2040,FIL,1971208604.37,1671208604.37,300000000.00,304687043.80,766521560.57,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 01 2040,FIL,1969943741.35,1669943741.35,300000000.00,304581660.58,765362080.77,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 21 2040,FIL,1968678878.33,1668678878.33,300000000.00,304476277.37,764202600.96,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 09 2040,FIL,1967299027.76,1667299027.76,300000000.00,304361313.87,762937713.89,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 29 2040,FIL,1966034164.74,1666034164.74,300000000.00,304255930.66,761778234.09,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 18 2040,FIL,1964769301.72,1664769301.72,300000000.00,304150547.45,760618754.28,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 07 2040,FIL,1963504438.70,1663504438.70,300000000.00,304045164.23,759459274.47,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 25 2040,FIL,1962124588.14,1662124588.14,300000000.00,303930200.73,758194387.41,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 14 2040,FIL,1960859725.12,1660859725.12,300000000.00,303824817.52,757034907.60,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 03 2040,FIL,1959594862.10,1659594862.10,300000000.00,303719434.31,755875427.79,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 23 2040,FIL,1958329999.08,1658329999.08,300000000.00,303614051.09,754715947.98,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 12 2040,FIL,1957065136.06,1657065136.06,300000000.00,303508667.88,753556468.17,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 30 2040,FIL,1955685285.49,1655685285.49,300000000.00,303393704.38,752291581.11,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 19 2040,FIL,1954420422.47,1654420422.47,300000000.00,303288321.17,751132101.30,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 08 2040,FIL,1953155559.45,1653155559.45,300000000.00,303182937.96,749972621.49,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 28 2040,FIL,1951890696.43,1651890696.43,300000000.00,303077554.74,748813141.68,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 16 2040,FIL,1950510845.86,1650510845.86,300000000.00,302962591.24,747548254.62,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 05 2040,FIL,1949245982.84,1649245982.84,300000000.00,302857208.03,746388774.81,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Feb 23 2040,FIL,1947981119.82,1647981119.82,300000000.00,302751824.82,745229295.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Feb 12 2040,FIL,1946716256.80,1646716256.80,300000000.00,302646441.61,744069815.20,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Feb 01 2040,FIL,1945451393.78,1645451393.78,300000000.00,302541058.39,742910335.39,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 20 2040,FIL,1944071543.21,1644071543.21,300000000.00,302426094.89,741645448.32,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 09 2040,FIL,1942806680.19,1642806680.19,300000000.00,302320711.68,740485968.51,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 29 2039,FIL,1941541817.17,1641541817.17,300000000.00,302215328.47,739326488.71,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 18 2039,FIL,1940276954.15,1640276954.15,300000000.00,302109945.26,738167008.90,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 06 2039,FIL,1938897103.59,1638897103.59,300000000.00,301994981.75,736902121.83,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 25 2039,FIL,1937632240.57,1637632240.57,300000000.00,301889598.54,735742642.03,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 14 2039,FIL,1936367377.55,1636367377.55,300000000.00,301784215.33,734583162.22,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 03 2039,FIL,1935102514.53,1635102514.53,300000000.00,301678832.12,733423682.41,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 23 2039,FIL,1933837651.51,1633837651.51,300000000.00,301573448.91,732264202.60,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 11 2039,FIL,1932457800.94,1632457800.94,300000000.00,301458485.40,730999315.54,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 30 2039,FIL,1931192937.92,1631192937.92,300000000.00,301353102.19,729839835.73,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 19 2039,FIL,1929928074.90,1629928074.90,300000000.00,301247718.98,728680355.92,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 08 2039,FIL,1928663211.88,1628663211.88,300000000.00,301142335.77,727520876.11,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 27 2039,FIL,1927283361.31,1627283361.31,300000000.00,301027372.26,726255989.05,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 16 2039,FIL,1926018498.29,1626018498.29,300000000.00,300921989.05,725096509.24,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 05 2039,FIL,1924753635.27,1624753635.27,300000000.00,300816605.84,723937029.43,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 25 2039,FIL,1923488772.25,1623488772.25,300000000.00,300711222.63,722777549.62,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 14 2039,FIL,1922223909.23,1622223909.23,300000000.00,300605839.42,721618069.82,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 02 2039,FIL,1920844058.66,1620844058.66,300000000.00,300490875.91,720353182.75,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 21 2039,FIL,1919579195.64,1619579195.64,300000000.00,300385492.70,719193702.94,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 10 2039,FIL,1918314332.62,1618314332.62,300000000.00,300280109.49,718034223.13,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 30 2039,FIL,1917049469.60,1617049469.60,300000000.00,300174726.28,716874743.33,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 18 2039,FIL,1915669619.04,1615669619.04,300000000.00,300059762.77,715609856.26,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 07 2039,FIL,1914404756.02,1614404756.02,300000000.00,299954379.56,714450376.45,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 26 2039,FIL,1913139893.00,1613139893.00,300000000.00,299848996.35,713290896.65,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 15 2039,FIL,1911875029.98,1611875029.98,300000000.00,299743613.14,712131416.84,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 04 2039,FIL,1910610166.96,1610610166.96,300000000.00,299638229.93,710971937.03,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 23 2039,FIL,1909230316.39,1609230316.39,300000000.00,299523266.42,709707049.97,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 12 2039,FIL,1907965453.37,1607965453.37,300000000.00,299417883.21,708547570.16,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 01 2039,FIL,1906700590.35,1606700590.35,300000000.00,299312500.00,707388090.35,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Feb 18 2039,FIL,1905435727.33,1605435727.33,300000000.00,299207116.79,706228610.54,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Feb 06 2039,FIL,1904055876.76,1604055876.76,300000000.00,299092153.28,704963723.48,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 26 2039,FIL,1902791013.74,1602791013.74,300000000.00,298986770.07,703804243.67,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 15 2039,FIL,1901526150.72,1601526150.72,300000000.00,298881386.86,702644763.86,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 04 2039,FIL,1900261287.70,1600261287.70,300000000.00,298776003.65,701485284.05,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 24 2038,FIL,1898996424.68,1598996424.68,300000000.00,298670620.44,700325804.24,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 12 2038,FIL,1897616574.11,1597616574.11,300000000.00,298555656.93,699060917.18,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 01 2038,FIL,1896351711.09,1596351711.09,300000000.00,298450273.72,697901437.37,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 20 2038,FIL,1895086848.07,1595086848.07,300000000.00,298344890.51,696741957.56,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 09 2038,FIL,1893821985.05,1593821985.05,300000000.00,298239507.30,695582477.75,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 28 2038,FIL,1892442134.49,1592442134.49,300000000.00,298124543.80,694317590.69,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 17 2038,FIL,1891177271.47,1591177271.47,300000000.00,298019160.58,693158110.88,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 06 2038,FIL,1889826107.11,1589826107.11,300000000.00,297827476.04,691998631.07,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 25 2038,FIL,1888455764.68,1588455764.68,300000000.00,297616613.42,690839151.27,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 14 2038,FIL,1887085422.26,1587085422.26,300000000.00,297405750.80,689679671.46,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 02 2038,FIL,1885590503.24,1585590503.24,300000000.00,297175718.85,688414784.39,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 22 2038,FIL,1884220160.82,1584220160.82,300000000.00,296964856.23,687255304.59,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 11 2038,FIL,1882849818.39,1582849818.39,300000000.00,296753993.61,686095824.78,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 31 2038,FIL,1881479475.96,1581479475.96,300000000.00,296543130.99,684936344.97,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 19 2038,FIL,1879984556.95,1579984556.95,300000000.00,296313099.04,683671457.91,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 08 2038,FIL,1878614214.52,1578614214.52,300000000.00,296102236.42,682511978.10,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 27 2038,FIL,1877243872.09,1577243872.09,300000000.00,295891373.80,681352498.29,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 16 2038,FIL,1875873529.66,1575873529.66,300000000.00,295680511.18,680193018.48,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 05 2038,FIL,1874503187.23,1574503187.23,300000000.00,295469648.56,679033538.67,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
