Date,Symbol,Price,Available Supply,Unlocked Supply,Block Rewards,Interchain Foundation,Seed Contributors,Public Fund Raisers,All in Bits Inc (Tendermint Inc.),Strategic and Early Adopters
May 09 2019,ATOM,$4.35,0,260389815.82,46744465.77,1066288.05,11998907.00,160284613.00,23690755.00,16604787.00
May 08 2019,ATOM,$4.62,0,260296240.02,46683201.72,1033976.30,11998907.00,160284613.00,23690755.00,16604787.00
May 07 2019,ATOM,$4.73,0,260202664.21,46621937.68,1001664.54,11998907.00,160284613.00,23690755.00,16604787.00
May 07 2019,ATOM,$4.73,0,260202664.21,46621937.68,1001664.54,11998907.00,160284613.00,23690755.00,16604787.00
May 06 2019,ATOM,$4.85,0,260109088.41,46560673.63,969352.78,11998907.00,160284613.00,23690755.00,16604787.00
May 05 2019,ATOM,$5.23,0,260015512.61,46499409.59,937041.02,11998907.00,160284613.00,23690755.00,16604787.00
May 04 2019,ATOM,$5.27,0,259921936.80,46438145.55,904729.26,11998907.00,160284613.00,23690755.00,16604787.00
May 03 2019,ATOM,$4.54,0,259828361.00,46376881.50,872417.50,11998907.00,160284613.00,23690755.00,16604787.00
May 02 2019,ATOM,$4.37,0,259734785.20,46315617.46,840105.74,11998907.00,160284613.00,23690755.00,16604787.00
May 01 2019,ATOM,$3.91,0,259641209.39,46254353.41,807793.98,11998907.00,160284613.00,23690755.00,16604787.00
Apr 30 2019,ATOM,$3.71,0,259547633.59,46193089.37,775482.22,11998907.00,160284613.00,23690755.00,16604787.00
Apr 29 2019,ATOM,$4.41,0,259454057.79,46131825.32,743170.46,11998907.00,160284613.00,23690755.00,16604787.00
Apr 28 2019,ATOM,$3.44,0,259360481.98,46070561.28,710858.70,11998907.00,160284613.00,23690755.00,16604787.00
Apr 27 2019,ATOM,$3.69,0,259266906.18,46009297.24,678546.94,11998907.00,160284613.00,23690755.00,16604787.00
Apr 26 2019,ATOM,$3.31,0,259173330.38,45948033.19,646235.18,11998907.00,160284613.00,23690755.00,16604787.00
Apr 25 2019,ATOM,$3.64,0,259079754.57,45886769.15,613923.43,11998907.00,160284613.00,23690755.00,16604787.00
Apr 24 2019,ATOM,$4.09,0,258986178.77,45825505.10,581611.67,11998907.00,160284613.00,23690755.00,16604787.00
Apr 23 2019,ATOM,$4.31,0,258892602.97,45764241.06,549299.91,11998907.00,160284613.00,23690755.00,16604787.00
Apr 22 2019,ATOM,$5.22,0,258799027.16,45702977.01,516988.15,11998907.00,160284613.00,23690755.00,16604787.00
Apr 22 2019,ATOM,$5.22,0,258799027.16,45702977.01,516988.15,11998907.00,160284613.00,23690755.00,16604787.00
Apr 21 2019,ATOM,$5.41,0,258705451.36,45641712.97,484676.39,11998907.00,160284613.00,23690755.00,16604787.00
Apr 20 2019,ATOM,$4.88,0,258611875.56,45580448.93,452364.63,11998907.00,160284613.00,23690755.00,16604787.00
Apr 19 2019,ATOM,$4.36,0,258518299.75,45519184.88,420052.87,11998907.00,160284613.00,23690755.00,16604787.00
Apr 18 2019,ATOM,$4.34,0,258424723.95,45457920.84,387741.11,11998907.00,160284613.00,23690755.00,16604787.00
Apr 17 2019,ATOM,$4.40,0,258331148.14,45396656.79,355429.35,11998907.00,160284613.00,23690755.00,16604787.00
Apr 16 2019,ATOM,$4.27,0,258237572.34,45335392.75,323117.59,11998907.00,160284613.00,23690755.00,16604787.00
Apr 15 2019,ATOM,$4.44,0,258143996.54,45274128.70,290805.83,11998907.00,160284613.00,23690755.00,16604787.00
Apr 14 2019,ATOM,$4.29,0,258050420.73,45212864.66,258494.07,11998907.00,160284613.00,23690755.00,16604787.00
Apr 13 2019,ATOM,$4.37,0,257956844.93,45151600.62,226182.31,11998907.00,160284613.00,23690755.00,16604787.00
Apr 12 2019,ATOM,$3.56,0,257863269.13,45090336.57,193870.56,11998907.00,160284613.00,23690755.00,16604787.00
Apr 11 2019,ATOM,$3.77,0,257769693.32,45029072.53,161558.80,11998907.00,160284613.00,23690755.00,16604787.00
Apr 10 2019,ATOM,$5.37,0,257676117.52,44967808.48,129247.04,11998907.00,160284613.00,23690755.00,16604787.00
Apr 09 2019,ATOM,$3.23,0,257582541.72,44906544.44,96935.28,11998907.00,160284613.00,23690755.00,16604787.00
Apr 08 2019,ATOM,$4.69,0,257488965.91,44845280.39,64623.52,11998907.00,160284613.00,23690755.00,16604787.00
Apr 07 2019,ATOM,$4.56,0,257395390.11,44784016.35,32311.76,11998907.00,160284613.00,23690755.00,16604787.00
Apr 06 2019,ATOM,$3.54,0,257301814.31,44722752.31,0,11998907.00,160284613.00,23690755.00,16604787.00
Apr 06 2019,ATOM,$3.54,0,257301814.31,44722752.31,0,11998907.00,160284613.00,23690755.00,16604787.00
Apr 05 2019,ATOM,$3.73,0,257240550.26,44661488.26,0,11998907.00,160284613.00,23690755.00,16604787.00
Apr 04 2019,ATOM,$3.66,0,257179286.22,44600224.22,0,11998907.00,160284613.00,23690755.00,16604787.00
Apr 03 2019,ATOM,$3.72,0,257118022.17,44538960.17,0,11998907.00,160284613.00,23690755.00,16604787.00
Apr 02 2019,ATOM,$3.53,0,257056758.13,44477696.13,0,11998907.00,160284613.00,23690755.00,16604787.00
Apr 01 2019,ATOM,$3.57,0,256995494.08,44416432.08,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 31 2019,ATOM,$3.40,0,256934230.04,44355168.04,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 30 2019,ATOM,$3.44,0,256872966.00,44293904.00,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 29 2019,ATOM,$3.42,0,256811701.95,44232639.95,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 28 2019,ATOM,$3.66,0,256750437.91,44171375.91,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 27 2019,ATOM,$3.64,0,256689173.86,44110111.86,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 26 2019,ATOM,$3.64,0,256627909.82,44048847.82,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 25 2019,ATOM,$3.12,0,256566645.78,43987583.78,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 24 2019,ATOM,$3.34,0,256505381.73,43926319.73,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 23 2019,ATOM,$3.44,0,256444117.69,43865055.69,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 22 2019,ATOM,$3.57,0,256382853.64,43803791.64,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 22 2019,ATOM,$3.57,0,256382853.64,43803791.64,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 21 2019,ATOM,$4.22,0,256321589.60,43742527.60,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 20 2019,ATOM,$4.29,0,256260325.55,43681263.55,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 19 2019,ATOM,$4.31,0,256199061.51,43619999.51,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 18 2019,ATOM,$3.87,0,256137797.47,43558735.47,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 17 2019,ATOM,$5.46,0,256076533.42,43497471.42,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 16 2019,ATOM,$6.23,0,256015269.38,43436207.38,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 15 2019,ATOM,$6.42,0,255954005.33,43374943.33,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 14 2019,ATOM,$3.90,0,255892741.29,43313679.29,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 13 2019,ATOM,$4.70,0,255831477.24,43252415.24,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 12 2019,ATOM,$6.00,0,255770213.20,43191151.20,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 11 2019,ATOM,$5.99,0,255708949.16,43129887.16,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 10 2019,ATOM,$5.47,0,255647685.11,43068623.11,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 09 2019,ATOM,$5.91,0,255586421.07,43007359.07,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 08 2019,ATOM,$5.30,0,255525157.02,42946095.02,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 07 2019,ATOM,$4.97,0,255463892.98,42884830.98,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 07 2019,ATOM,$4.97,0,255463892.98,42884830.98,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 06 2019,ATOM,$3.55,0,255402628.93,42823566.93,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 05 2019,ATOM,$5.18,0,255341364.89,42762302.89,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 04 2019,ATOM,$3.86,0,255280100.85,42701038.85,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 03 2019,ATOM,$3.90,0,255218836.80,42639774.80,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 02 2019,ATOM,$3.30,0,255157572.76,42578510.76,0,11998907.00,160284613.00,23690755.00,16604787.00
Mar 01 2019,ATOM,$2.80,0,255096308.71,42517246.71,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 28 2019,ATOM,$3.53,0,255035044.67,42455982.67,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 27 2019,ATOM,$3.99,0,254973780.62,42394718.62,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 26 2019,ATOM,$3.74,0,254912516.58,42333454.58,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 25 2019,ATOM,$3.00,0,254851252.54,42272190.54,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 24 2019,ATOM,$2.75,0,254789988.49,42210926.49,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 23 2019,ATOM,0,0,254728724.45,42149662.45,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 22 2019,ATOM,0,0,254667460.40,42088398.40,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 21 2019,ATOM,0,0,254606196.36,42027134.36,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 20 2019,ATOM,0,0,254544932.31,41965870.31,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 19 2019,ATOM,0,0,254483668.27,41904606.27,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 19 2019,ATOM,0,0,254483668.27,41904606.27,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 18 2019,ATOM,0,0,254422404.23,41843342.23,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 17 2019,ATOM,0,0,254361140.18,41782078.18,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 16 2019,ATOM,0,0,254299876.14,41720814.14,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 15 2019,ATOM,0,0,254238612.09,41659550.09,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 14 2019,ATOM,0,0,254177348.05,41598286.05,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 13 2019,ATOM,0,0,254116084.00,41537022.00,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 12 2019,ATOM,0,0,254054819.96,41475757.96,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 11 2019,ATOM,0,0,253993555.92,41414493.92,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 10 2019,ATOM,0,0,253932291.87,41353229.87,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 09 2019,ATOM,0,0,253871027.83,41291965.83,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 08 2019,ATOM,0,0,253809763.78,41230701.78,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 07 2019,ATOM,0,0,253748499.74,41169437.74,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 06 2019,ATOM,0,0,253687235.70,41108173.70,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 05 2019,ATOM,0,0,253625971.65,41046909.65,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 04 2019,ATOM,0,0,253564707.61,40985645.61,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 04 2019,ATOM,0,0,253564707.61,40985645.61,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 03 2019,ATOM,0,0,253503443.56,40924381.56,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 02 2019,ATOM,0,0,253442179.52,40863117.52,0,11998907.00,160284613.00,23690755.00,16604787.00
Feb 01 2019,ATOM,0,0,253380915.47,40801853.47,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 31 2019,ATOM,0,0,253319651.43,40740589.43,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 30 2019,ATOM,0,0,253258387.39,40679325.39,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 29 2019,ATOM,0,0,253197123.34,40618061.34,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 28 2019,ATOM,0,0,253135859.30,40556797.30,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 27 2019,ATOM,0,0,253074595.25,40495533.25,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 26 2019,ATOM,0,0,253013331.21,40434269.21,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 25 2019,ATOM,0,0,252952067.16,40373005.16,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 24 2019,ATOM,0,0,252890803.12,40311741.12,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 23 2019,ATOM,0,0,252829539.08,40250477.08,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 22 2019,ATOM,0,0,252768275.03,40189213.03,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 21 2019,ATOM,0,0,252707010.99,40127948.99,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 20 2019,ATOM,0,0,252645746.94,40066684.94,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 20 2019,ATOM,0,0,252645746.94,40066684.94,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 19 2019,ATOM,0,0,252584482.90,40005420.90,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 18 2019,ATOM,0,0,252523218.85,39944156.85,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 17 2019,ATOM,0,0,252461954.81,39882892.81,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 16 2019,ATOM,0,0,252400690.77,39821628.77,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 15 2019,ATOM,0,0,252339426.72,39760364.72,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 14 2019,ATOM,0,0,252278162.68,39699100.68,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 13 2019,ATOM,0,0,252216898.63,39637836.63,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 12 2019,ATOM,0,0,252155634.59,39576572.59,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 11 2019,ATOM,0,0,252094370.54,39515308.54,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 10 2019,ATOM,0,0,252033106.50,39454044.50,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 09 2019,ATOM,0,0,251971842.46,39392780.46,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 08 2019,ATOM,0,0,251910578.41,39331516.41,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 07 2019,ATOM,0,0,251849314.37,39270252.37,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 06 2019,ATOM,0,0,251788050.32,39208988.32,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 05 2019,ATOM,0,0,251726786.28,39147724.28,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 04 2019,ATOM,0,0,251665522.23,39086460.23,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 04 2019,ATOM,0,0,251665522.23,39086460.23,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 03 2019,ATOM,0,0,251604258.19,39025196.19,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 02 2019,ATOM,0,0,251542994.15,38963932.15,0,11998907.00,160284613.00,23690755.00,16604787.00
Jan 01 2019,ATOM,0,0,251481730.10,38902668.10,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 31 2018,ATOM,0,0,251420466.06,38841404.06,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 30 2018,ATOM,0,0,251359202.01,38780140.01,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 29 2018,ATOM,0,0,251297937.97,38718875.97,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 28 2018,ATOM,0,0,251236673.92,38657611.92,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 27 2018,ATOM,0,0,251175409.88,38596347.88,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 26 2018,ATOM,0,0,251114145.84,38535083.84,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 25 2018,ATOM,0,0,251052881.79,38473819.79,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 24 2018,ATOM,0,0,250991617.75,38412555.75,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 23 2018,ATOM,0,0,250930353.70,38351291.70,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 22 2018,ATOM,0,0,250869089.66,38290027.66,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 21 2018,ATOM,0,0,250807825.62,38228763.62,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 20 2018,ATOM,0,0,250746561.57,38167499.57,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 20 2018,ATOM,0,0,250746561.57,38167499.57,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 19 2018,ATOM,0,0,250685297.53,38106235.53,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 18 2018,ATOM,0,0,250624033.48,38044971.48,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 17 2018,ATOM,0,0,250562769.44,37983707.44,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 16 2018,ATOM,0,0,250501505.39,37922443.39,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 15 2018,ATOM,0,0,250440241.35,37861179.35,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 14 2018,ATOM,0,0,250378977.31,37799915.31,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 13 2018,ATOM,0,0,250317713.26,37738651.26,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 12 2018,ATOM,0,0,250256449.22,37677387.22,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 11 2018,ATOM,0,0,250195185.17,37616123.17,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 10 2018,ATOM,0,0,250133921.13,37554859.13,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 09 2018,ATOM,0,0,250072657.08,37493595.08,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 08 2018,ATOM,0,0,250011393.04,37432331.04,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 07 2018,ATOM,0,0,249950129.00,37371067.00,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 06 2018,ATOM,0,0,249888864.95,37309802.95,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 05 2018,ATOM,0,0,249827600.91,37248538.91,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 04 2018,ATOM,0,0,249766336.86,37187274.86,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 04 2018,ATOM,0,0,249766336.86,37187274.86,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 03 2018,ATOM,0,0,249705072.82,37126010.82,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 02 2018,ATOM,0,0,249643808.77,37064746.77,0,11998907.00,160284613.00,23690755.00,16604787.00
Dec 01 2018,ATOM,0,0,249582544.73,37003482.73,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 30 2018,ATOM,0,0,249521280.69,36942218.69,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 29 2018,ATOM,0,0,249460016.64,36880954.64,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 28 2018,ATOM,0,0,249398752.60,36819690.60,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 27 2018,ATOM,0,0,249337488.55,36758426.55,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 26 2018,ATOM,0,0,249276224.51,36697162.51,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 25 2018,ATOM,0,0,249214960.46,36635898.46,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 24 2018,ATOM,0,0,249153696.42,36574634.42,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 23 2018,ATOM,0,0,249092432.38,36513370.38,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 22 2018,ATOM,0,0,249031168.33,36452106.33,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 21 2018,ATOM,0,0,248969904.29,36390842.29,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 20 2018,ATOM,0,0,248908640.24,36329578.24,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 19 2018,ATOM,0,0,248847376.20,36268314.20,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 19 2018,ATOM,0,0,248847376.20,36268314.20,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 18 2018,ATOM,0,0,248786112.15,36207050.15,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 17 2018,ATOM,0,0,248724848.11,36145786.11,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 16 2018,ATOM,0,0,248663584.07,36084522.07,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 15 2018,ATOM,0,0,248602320.02,36023258.02,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 14 2018,ATOM,0,0,248541055.98,35961993.98,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 13 2018,ATOM,0,0,248479791.93,35900729.93,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 12 2018,ATOM,0,0,248418527.89,35839465.89,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 11 2018,ATOM,0,0,248357263.85,35778201.85,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 10 2018,ATOM,0,0,248295999.80,35716937.80,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 09 2018,ATOM,0,0,248234735.76,35655673.76,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 08 2018,ATOM,0,0,248173471.71,35594409.71,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 07 2018,ATOM,0,0,248112207.67,35533145.67,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 06 2018,ATOM,0,0,248050943.62,35471881.62,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 05 2018,ATOM,0,0,247989679.58,35410617.58,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 04 2018,ATOM,0,0,247928415.54,35349353.54,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 04 2018,ATOM,0,0,247928415.54,35349353.54,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 03 2018,ATOM,0,0,247867151.49,35288089.49,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 02 2018,ATOM,0,0,247805887.45,35226825.45,0,11998907.00,160284613.00,23690755.00,16604787.00
Nov 01 2018,ATOM,0,0,247744623.40,35165561.40,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 31 2018,ATOM,0,0,247683359.36,35104297.36,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 30 2018,ATOM,0,0,247622095.31,35043033.31,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 29 2018,ATOM,0,0,247560831.27,34981769.27,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 28 2018,ATOM,0,0,247499567.23,34920505.23,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 27 2018,ATOM,0,0,247438303.18,34859241.18,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 26 2018,ATOM,0,0,247377039.14,34797977.14,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 25 2018,ATOM,0,0,247315775.09,34736713.09,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 24 2018,ATOM,0,0,247254511.05,34675449.05,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 23 2018,ATOM,0,0,247193247.00,34614185.00,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 22 2018,ATOM,0,0,247131982.96,34552920.96,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 21 2018,ATOM,0,0,247070718.92,34491656.92,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 20 2018,ATOM,0,0,247009454.87,34430392.87,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 19 2018,ATOM,0,0,246948190.83,34369128.83,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 19 2018,ATOM,0,0,246948190.83,34369128.83,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 18 2018,ATOM,0,0,246886926.78,34307864.78,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 17 2018,ATOM,0,0,246825662.74,34246600.74,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 16 2018,ATOM,0,0,246764398.69,34185336.69,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 15 2018,ATOM,0,0,246703134.65,34124072.65,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 14 2018,ATOM,0,0,246641870.61,34062808.61,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 13 2018,ATOM,0,0,246580606.56,34001544.56,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 12 2018,ATOM,0,0,246519342.52,33940280.52,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 11 2018,ATOM,0,0,246458078.47,33879016.47,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 10 2018,ATOM,0,0,246396814.43,33817752.43,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 09 2018,ATOM,0,0,246335550.38,33756488.38,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 08 2018,ATOM,0,0,246274286.34,33695224.34,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 07 2018,ATOM,0,0,246213022.30,33633960.30,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 06 2018,ATOM,0,0,246151758.25,33572696.25,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 05 2018,ATOM,0,0,246090494.21,33511432.21,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 04 2018,ATOM,0,0,246029230.16,33450168.16,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 04 2018,ATOM,0,0,246029230.16,33450168.16,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 03 2018,ATOM,0,0,245967966.12,33388904.12,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 02 2018,ATOM,0,0,245906702.07,33327640.07,0,11998907.00,160284613.00,23690755.00,16604787.00
Oct 01 2018,ATOM,0,0,245845438.03,33266376.03,0,11998907.00,160284613.00,23690755.00,16604787.00
Sep 30 2018,ATOM,0,0,245784173.99,33205111.99,0,11998907.00,160284613.00,23690755.00,16604787.00
Sep 29 2018,ATOM,0,0,245722909.94,33143847.94,0,11998907.00,160284613.00,23690755.00,16604787.00
Sep 28 2018,ATOM,0,0,245661645.90,33082583.90,0,11998907.00,160284613.00,23690755.00,16604787.00
Sep 27 2018,ATOM,0,0,245600381.85,33021319.85,0,11998907.00,160284613.00,23690755.00,16604787.00
Sep 26 2018,ATOM,0,0,245539117.81,32960055.81,0,11998907.00,160284613.00,23690755.00,16604787.00
Sep 25 2018,ATOM,0,0,245477853.77,32898791.77,0,11998907.00,160284613.00,23690755.00,16604787.00
