Date,Symbol,Price,Available Supply,Unlocked Supply,AGIX-ADA Utility,Campaign Supporters,SingularityNET Foundation,Founders,Reward Pool,Token Sale
Sep 11 2084,AGIX,0,1999989884.90,1999989884.90,999989884.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 19 2084,AGIX,0,1999989730.80,1999989730.80,999989730.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 27 2084,AGIX,0,1999989574.50,1999989574.50,999989574.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 05 2084,AGIX,0,1999989574.50,1999989574.50,999989574.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 12 2084,AGIX,0,1999989415.70,1999989415.70,999989415.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 20 2084,AGIX,0,1999989254.50,1999989254.50,999989254.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 27 2084,AGIX,0,1999989090.90,1999989090.90,999989090.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 05 2084,AGIX,0,1999989090.90,1999989090.90,999989090.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 13 2084,AGIX,0,1999988924.70,1999988924.70,999988924.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 19 2084,AGIX,0,1999988756.10,1999988756.10,999988756.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 28 2084,AGIX,0,1999988756.10,1999988756.10,999988756.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 05 2084,AGIX,0,1999988584.90,1999988584.90,999988584.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 13 2083,AGIX,0,1999988411.00,1999988411.00,999988411.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 21 2083,AGIX,0,1999988234.50,1999988234.50,999988234.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 29 2083,AGIX,0,1999988234.50,1999988234.50,999988234.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 06 2083,AGIX,0,1999988055.40,1999988055.40,999988055.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 14 2083,AGIX,0,1999987873.50,1999987873.50,999987873.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 22 2083,AGIX,0,1999987688.80,1999987688.80,999987688.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 30 2083,AGIX,0,1999987688.80,1999987688.80,999987688.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 07 2083,AGIX,0,1999987501.30,1999987501.30,999987501.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 15 2083,AGIX,0,1999987311.00,1999987311.00,999987311.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 23 2083,AGIX,0,1999987117.80,1999987117.80,999987117.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 30 2083,AGIX,0,1999987117.80,1999987117.80,999987117.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 08 2083,AGIX,0,1999986921.60,1999986921.60,999986921.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 16 2083,AGIX,0,1999986722.40,1999986722.40,999986722.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 21 2083,AGIX,0,1999986520.20,1999986520.20,999986520.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 30 2083,AGIX,0,1999986520.20,1999986520.20,999986520.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 07 2083,AGIX,0,1999986314.90,1999986314.90,999986314.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 15 2082,AGIX,0,1999986106.50,1999986106.50,999986106.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 23 2082,AGIX,0,1999985895.00,1999985895.00,999985895.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 31 2082,AGIX,0,1999985895.00,1999985895.00,999985895.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 08 2082,AGIX,0,1999985680.20,1999985680.20,999985680.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 16 2082,AGIX,0,1999985462.10,1999985462.10,999985462.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 24 2082,AGIX,0,1999985240.70,1999985240.70,999985240.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 01 2082,AGIX,0,1999985240.70,1999985240.70,999985240.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 09 2082,AGIX,0,1999985015.90,1999985015.90,999985015.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 17 2082,AGIX,0,1999984787.80,1999984787.80,999984787.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 25 2082,AGIX,0,1999984556.10,1999984556.10,999984556.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 02 2082,AGIX,0,1999984556.10,1999984556.10,999984556.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 10 2082,AGIX,0,1999984320.90,1999984320.90,999984320.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 18 2082,AGIX,0,1999984082.10,1999984082.10,999984082.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 23 2082,AGIX,0,1999983839.70,1999983839.70,999983839.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 01 2082,AGIX,0,1999983839.70,1999983839.70,999983839.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 09 2082,AGIX,0,1999983593.60,1999983593.60,999983593.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 17 2081,AGIX,0,1999983343.80,1999983343.80,999983343.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 25 2081,AGIX,0,1999983090.20,1999983090.20,999983090.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 02 2081,AGIX,0,1999983090.20,1999983090.20,999983090.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 10 2081,AGIX,0,1999982832.60,1999982832.60,999982832.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 18 2081,AGIX,0,1999982571.20,1999982571.20,999982571.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 26 2081,AGIX,0,1999982305.80,1999982305.80,999982305.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 03 2081,AGIX,0,1999982305.80,1999982305.80,999982305.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 11 2081,AGIX,0,1999982036.30,1999982036.30,999982036.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 19 2081,AGIX,0,1999981762.80,1999981762.80,999981762.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 27 2081,AGIX,0,1999981485.10,1999981485.10,999981485.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 04 2081,AGIX,0,1999981485.10,1999981485.10,999981485.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 12 2081,AGIX,0,1999981203.10,1999981203.10,999981203.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 20 2081,AGIX,0,1999980916.90,1999980916.90,999980916.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 25 2081,AGIX,0,1999980626.30,1999980626.30,999980626.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 03 2081,AGIX,0,1999980626.30,1999980626.30,999980626.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 11 2081,AGIX,0,1999980331.20,1999980331.20,999980331.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 19 2080,AGIX,0,1999980031.70,1999980031.70,999980031.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 27 2080,AGIX,0,1999979727.60,1999979727.60,999979727.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 04 2080,AGIX,0,1999979727.60,1999979727.60,999979727.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 12 2080,AGIX,0,1999979418.90,1999979418.90,999979418.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 19 2080,AGIX,0,1999979105.50,1999979105.50,999979105.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 28 2080,AGIX,0,1999979105.50,1999979105.50,999979105.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 05 2080,AGIX,0,1999978787.30,1999978787.30,999978787.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 13 2080,AGIX,0,1999978464.30,1999978464.30,999978464.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 21 2080,AGIX,0,1999978136.30,1999978136.30,999978136.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 29 2080,AGIX,0,1999978136.30,1999978136.30,999978136.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 06 2080,AGIX,0,1999977803.40,1999977803.40,999977803.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 14 2080,AGIX,0,1999977465.30,1999977465.30,999977465.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 22 2080,AGIX,0,1999977122.20,1999977122.20,999977122.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 28 2080,AGIX,0,1999977122.20,1999977122.20,999977122.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 06 2080,AGIX,0,1999976773.80,1999976773.80,999976773.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 14 2080,AGIX,0,1999976420.10,1999976420.10,999976420.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 22 2079,AGIX,0,1999976061.00,1999976061.00,999976061.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 30 2079,AGIX,0,1999976061.00,1999976061.00,999976061.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 07 2079,AGIX,0,1999975696.40,1999975696.40,999975696.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 15 2079,AGIX,0,1999975326.30,1999975326.30,999975326.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 22 2079,AGIX,0,1999974950.60,1999974950.60,999974950.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 31 2079,AGIX,0,1999974950.60,1999974950.60,999974950.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 08 2079,AGIX,0,1999974569.10,1999974569.10,999974569.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 16 2079,AGIX,0,1999974181.90,1999974181.90,999974181.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 24 2079,AGIX,0,1999973788.70,1999973788.70,999973788.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 01 2079,AGIX,0,1999973788.70,1999973788.70,999973788.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 09 2079,AGIX,0,1999973389.50,1999973389.50,999973389.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 17 2079,AGIX,0,1999972984.30,1999972984.30,999972984.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 25 2079,AGIX,0,1999972572.90,1999972572.90,999972572.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 02 2079,AGIX,0,1999972572.90,1999972572.90,999972572.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 08 2079,AGIX,0,1999972155.20,1999972155.20,999972155.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 16 2079,AGIX,0,1999971731.20,1999971731.20,999971731.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 24 2078,AGIX,0,1999971300.70,1999971300.70,999971300.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 01 2078,AGIX,0,1999971300.70,1999971300.70,999971300.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 09 2078,AGIX,0,1999970863.60,1999970863.60,999970863.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 17 2078,AGIX,0,1999970419.90,1999970419.90,999970419.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 24 2078,AGIX,0,1999969969.50,1999969969.50,999969969.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 02 2078,AGIX,0,1999969969.50,1999969969.50,999969969.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 10 2078,AGIX,0,1999969512.20,1999969512.20,999969512.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 18 2078,AGIX,0,1999969047.90,1999969047.90,999969047.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 26 2078,AGIX,0,1999968576.50,1999968576.50,999968576.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 03 2078,AGIX,0,1999968576.50,1999968576.50,999968576.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 11 2078,AGIX,0,1999968098.00,1999968098.00,999968098.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 19 2078,AGIX,0,1999967612.20,1999967612.20,999967612.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 27 2078,AGIX,0,1999967119.00,1999967119.00,999967119.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 04 2078,AGIX,0,1999967119.00,1999967119.00,999967119.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 10 2078,AGIX,0,1999966618.20,1999966618.20,999966618.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 18 2078,AGIX,0,1999966109.90,1999966109.90,999966109.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 26 2077,AGIX,0,1999965593.80,1999965593.80,999965593.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 03 2077,AGIX,0,1999965593.80,1999965593.80,999965593.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 11 2077,AGIX,0,1999965069.80,1999965069.80,999965069.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 19 2077,AGIX,0,1999964537.90,1999964537.90,999964537.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 26 2077,AGIX,0,1999963997.90,1999963997.90,999963997.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 04 2077,AGIX,0,1999963997.90,1999963997.90,999963997.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 12 2077,AGIX,0,1999963449.60,1999963449.60,999963449.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 20 2077,AGIX,0,1999962893.00,1999962893.00,999962893.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 28 2077,AGIX,0,1999962893.00,1999962893.00,999962893.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 05 2077,AGIX,0,1999962327.90,1999962327.90,999962327.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 13 2077,AGIX,0,1999961754.30,1999961754.30,999961754.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 21 2077,AGIX,0,1999961171.80,1999961171.80,999961171.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 29 2077,AGIX,0,1999961171.80,1999961171.80,999961171.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 06 2077,AGIX,0,1999960580.50,1999960580.50,999960580.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 12 2077,AGIX,0,1999959980.20,1999959980.20,999959980.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 20 2077,AGIX,0,1999959370.80,1999959370.80,999959370.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 28 2076,AGIX,0,1999959370.80,1999959370.80,999959370.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 05 2076,AGIX,0,1999958752.10,1999958752.10,999958752.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 13 2076,AGIX,0,1999958123.90,1999958123.90,999958123.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 21 2076,AGIX,0,1999957486.20,1999957486.20,999957486.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 28 2076,AGIX,0,1999957486.20,1999957486.20,999957486.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 06 2076,AGIX,0,1999956838.80,1999956838.80,999956838.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 14 2076,AGIX,0,1999956181.50,1999956181.50,999956181.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 22 2076,AGIX,0,1999955514.30,1999955514.30,999955514.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 30 2076,AGIX,0,1999955514.30,1999955514.30,999955514.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 07 2076,AGIX,0,1999954836.80,1999954836.80,999954836.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 15 2076,AGIX,0,1999954149.00,1999954149.00,999954149.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 23 2076,AGIX,0,1999953450.80,1999953450.80,999953450.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 31 2076,AGIX,0,1999953450.80,1999953450.80,999953450.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 08 2076,AGIX,0,1999952741.90,1999952741.90,999952741.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 14 2076,AGIX,0,1999952022.30,1999952022.30,999952022.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 23 2076,AGIX,0,1999951291.60,1999951291.60,999951291.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 31 2075,AGIX,0,1999951291.60,1999951291.60,999951291.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 08 2075,AGIX,0,1999950549.90,1999950549.90,999950549.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 16 2075,AGIX,0,1999949796.80,1999949796.80,999949796.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 24 2075,AGIX,0,1999949032.30,1999949032.30,999949032.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 01 2075,AGIX,0,1999949032.30,1999949032.30,999949032.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 09 2075,AGIX,0,1999948256.20,1999948256.20,999948256.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 17 2075,AGIX,0,1999947468.20,1999947468.20,999947468.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 25 2075,AGIX,0,1999946668.20,1999946668.20,999946668.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 03 2075,AGIX,0,1999946668.20,1999946668.20,999946668.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 10 2075,AGIX,0,1999945856.10,1999945856.10,999945856.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 18 2075,AGIX,0,1999945031.50,1999945031.50,999945031.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
