Date,Symbol,Price,Available Supply,Unlocked Supply,Community Pool,Staking Rewards,Developer Vesting,Liquidity Mining Incentives,Airdrop,Strategic Reserve
Mar 04 2048,OSMO,0,997833743.59,997833743.59,92624689.44,323780259.81,224458435.88,256970358.46,50000000.00,50000000.00
Mar 03 2048,OSMO,0,997832335.85,997832335.85,92624619.05,323779555.94,224458083.95,256970076.91,50000000.00,50000000.00
Mar 02 2048,OSMO,0,997830928.12,997830928.12,92624548.67,323778852.07,224457732.02,256969795.36,50000000.00,50000000.00
Feb 29 2048,OSMO,0,997828112.65,997828112.65,92624407.89,323777444.34,224457028.15,256969232.27,50000000.00,50000000.00
Feb 28 2048,OSMO,0,997826704.92,997826704.92,92624337.51,323776740.47,224456676.21,256968950.72,50000000.00,50000000.00
Feb 27 2048,OSMO,0,997825297.18,997825297.18,92624267.12,323776036.61,224456324.28,256968669.18,50000000.00,50000000.00
Feb 26 2048,OSMO,0,997823889.45,997823889.45,92624196.73,323775332.74,224455972.35,256968387.63,50000000.00,50000000.00
Feb 25 2048,OSMO,0,997822481.71,997822481.71,92624126.35,323774628.87,224455620.41,256968106.08,50000000.00,50000000.00
Feb 24 2048,OSMO,0,997821073.98,997821073.98,92624055.96,323773925.00,224455268.48,256967824.53,50000000.00,50000000.00
Feb 23 2048,OSMO,0,997819666.24,997819666.24,92623985.57,323773221.14,224454916.55,256967542.99,50000000.00,50000000.00
Feb 22 2048,OSMO,0,997818258.51,997818258.51,92623915.18,323772517.27,224454564.61,256967261.44,50000000.00,50000000.00
Feb 21 2048,OSMO,0,997816850.77,997816850.77,92623844.80,323771813.40,224454212.68,256966979.89,50000000.00,50000000.00
Feb 19 2048,OSMO,0,997814035.30,997814035.30,92623704.02,323770405.67,224453508.81,256966416.80,50000000.00,50000000.00
Feb 18 2048,OSMO,0,997812627.57,997812627.57,92623633.64,323769701.80,224453156.88,256966135.25,50000000.00,50000000.00
Feb 17 2048,OSMO,0,997811219.83,997811219.83,92623563.25,323768997.93,224452804.94,256965853.71,50000000.00,50000000.00
Feb 16 2048,OSMO,0,997809812.10,997809812.10,92623492.86,323768294.07,224452453.01,256965572.16,50000000.00,50000000.00
Feb 15 2048,OSMO,0,997808404.36,997808404.36,92623422.48,323767590.20,224452101.08,256965290.61,50000000.00,50000000.00
Feb 14 2048,OSMO,0,997806996.63,997806996.63,92623352.09,323766886.33,224451749.14,256965009.06,50000000.00,50000000.00
Feb 13 2048,OSMO,0,997805588.90,997805588.90,92623281.70,323766182.46,224451397.21,256964727.52,50000000.00,50000000.00
Feb 12 2048,OSMO,0,997804181.16,997804181.16,92623211.32,323765478.60,224451045.28,256964445.97,50000000.00,50000000.00
Feb 10 2048,OSMO,0,997801365.69,997801365.69,92623070.54,323764070.86,224450341.41,256963882.88,50000000.00,50000000.00
Feb 09 2048,OSMO,0,997799957.96,997799957.96,92623000.16,323763367.00,224449989.47,256963601.33,50000000.00,50000000.00
Feb 08 2048,OSMO,0,997798550.22,997798550.22,92622929.77,323762663.13,224449637.54,256963319.78,50000000.00,50000000.00
Feb 07 2048,OSMO,0,997797142.49,997797142.49,92622859.38,323761959.26,224449285.61,256963038.24,50000000.00,50000000.00
Feb 06 2048,OSMO,0,997795734.75,997795734.75,92622789.00,323761255.39,224448933.67,256962756.69,50000000.00,50000000.00
Feb 05 2048,OSMO,0,997794327.02,997794327.02,92622718.61,323760551.53,224448581.74,256962475.14,50000000.00,50000000.00
Feb 04 2048,OSMO,0,997792919.28,997792919.28,92622648.22,323759847.66,224448229.81,256962193.59,50000000.00,50000000.00
Feb 03 2048,OSMO,0,997791511.55,997791511.55,92622577.84,323759143.79,224447877.87,256961912.05,50000000.00,50000000.00
Feb 02 2048,OSMO,0,997790103.81,997790103.81,92622507.45,323758439.92,224447525.94,256961630.50,50000000.00,50000000.00
Jan 31 2048,OSMO,0,997787288.34,997787288.34,92622366.68,323757032.19,224446822.07,256961067.41,50000000.00,50000000.00
Jan 30 2048,OSMO,0,997785880.61,997785880.61,92622296.29,323756328.32,224446470.14,256960785.86,50000000.00,50000000.00
Jan 29 2048,OSMO,0,997784472.88,997784472.88,92622225.90,323755624.46,224446118.20,256960504.31,50000000.00,50000000.00
Jan 28 2048,OSMO,0,997783065.14,997783065.14,92622155.52,323754920.59,224445766.27,256960222.77,50000000.00,50000000.00
Jan 27 2048,OSMO,0,997781657.41,997781657.41,92622085.13,323754216.72,224445414.34,256959941.22,50000000.00,50000000.00
Jan 26 2048,OSMO,0,997780249.67,997780249.67,92622014.74,323753512.85,224445062.40,256959659.67,50000000.00,50000000.00
Jan 25 2048,OSMO,0,997778841.94,997778841.94,92621944.36,323752808.99,224444710.47,256959378.12,50000000.00,50000000.00
Jan 24 2048,OSMO,0,997777434.20,997777434.20,92621873.97,323752105.12,224444358.53,256959096.58,50000000.00,50000000.00
Jan 22 2048,OSMO,0,997774618.73,997774618.73,92621733.20,323750697.38,224443654.67,256958533.48,50000000.00,50000000.00
Jan 21 2048,OSMO,0,997773211.00,997773211.00,92621662.81,323749993.52,224443302.73,256958251.94,50000000.00,50000000.00
Jan 20 2048,OSMO,0,997771803.26,997771803.26,92621592.42,323749289.65,224442950.80,256957970.39,50000000.00,50000000.00
Jan 19 2048,OSMO,0,997770395.53,997770395.53,92621522.04,323748585.78,224442598.87,256957688.84,50000000.00,50000000.00
Jan 18 2048,OSMO,0,997768987.79,997768987.79,92621451.65,323747881.92,224442246.93,256957407.30,50000000.00,50000000.00
Jan 17 2048,OSMO,0,997767580.06,997767580.06,92621381.26,323747178.05,224441895.00,256957125.75,50000000.00,50000000.00
Jan 16 2048,OSMO,0,997766172.32,997766172.32,92621310.88,323746474.18,224441543.07,256956844.20,50000000.00,50000000.00
Jan 15 2048,OSMO,0,997764764.59,997764764.59,92621240.49,323745770.31,224441191.13,256956562.66,50000000.00,50000000.00
Jan 14 2048,OSMO,0,997763356.86,997763356.86,92621170.10,323745066.45,224440839.20,256956281.11,50000000.00,50000000.00
Jan 12 2048,OSMO,0,997760541.39,997760541.39,92621029.33,323743658.71,224440135.33,256955718.01,50000000.00,50000000.00
Jan 11 2048,OSMO,0,997759133.65,997759133.65,92620958.94,323742954.84,224439783.40,256955436.47,50000000.00,50000000.00
Jan 10 2048,OSMO,0,997757725.92,997757725.92,92620888.56,323742250.98,224439431.46,256955154.92,50000000.00,50000000.00
Jan 09 2048,OSMO,0,997756318.18,997756318.18,92620818.17,323741547.11,224439079.53,256954873.37,50000000.00,50000000.00
Jan 08 2048,OSMO,0,997754910.45,997754910.45,92620747.78,323740843.24,224438727.60,256954591.83,50000000.00,50000000.00
Jan 07 2048,OSMO,0,997753502.71,997753502.71,92620677.40,323740139.38,224438375.66,256954310.28,50000000.00,50000000.00
Jan 06 2048,OSMO,0,997752094.98,997752094.98,92620607.01,323739435.51,224438023.73,256954028.73,50000000.00,50000000.00
Jan 05 2048,OSMO,0,997750687.24,997750687.24,92620536.62,323738731.64,224437671.79,256953747.19,50000000.00,50000000.00
Jan 04 2048,OSMO,0,997749279.51,997749279.51,92620466.24,323738027.77,224437319.86,256953465.64,50000000.00,50000000.00
Jan 02 2048,OSMO,0,997746464.04,997746464.04,92620325.46,323736620.04,224436615.99,256952902.54,50000000.00,50000000.00
Jan 01 2048,OSMO,0,997745056.30,997745056.30,92620255.08,323735916.17,224436264.06,256952621.00,50000000.00,50000000.00
Dec 31 2047,OSMO,0,997743648.57,997743648.57,92620184.69,323735212.30,224435912.13,256952339.45,50000000.00,50000000.00
Dec 30 2047,OSMO,0,997742240.83,997742240.83,92620114.30,323734508.44,224435560.19,256952057.90,50000000.00,50000000.00
Dec 29 2047,OSMO,0,997740833.10,997740833.10,92620043.92,323733804.57,224435208.26,256951776.36,50000000.00,50000000.00
Dec 28 2047,OSMO,0,997739425.37,997739425.37,92619973.53,323733100.70,224434856.32,256951494.81,50000000.00,50000000.00
Dec 27 2047,OSMO,0,997738017.63,997738017.63,92619903.14,323732396.84,224434504.39,256951213.26,50000000.00,50000000.00
Dec 26 2047,OSMO,0,997736609.90,997736609.90,92619832.75,323731692.97,224434152.46,256950931.72,50000000.00,50000000.00
Dec 24 2047,OSMO,0,997733794.43,997733794.43,92619691.98,323730285.23,224433448.59,256950368.62,50000000.00,50000000.00
Dec 23 2047,OSMO,0,997732386.69,997732386.69,92619621.59,323729581.37,224433096.66,256950087.07,50000000.00,50000000.00
Dec 22 2047,OSMO,0,997730978.96,997730978.96,92619551.21,323728877.50,224432744.72,256949805.53,50000000.00,50000000.00
Dec 21 2047,OSMO,0,997729571.22,997729571.22,92619480.82,323728173.63,224432392.79,256949523.98,50000000.00,50000000.00
Dec 20 2047,OSMO,0,997728163.49,997728163.49,92619410.43,323727469.76,224432040.86,256949242.43,50000000.00,50000000.00
Dec 19 2047,OSMO,0,997726755.75,997726755.75,92619340.05,323726765.90,224431688.92,256948960.89,50000000.00,50000000.00
Dec 18 2047,OSMO,0,997725348.02,997725348.02,92619269.66,323726062.03,224431336.99,256948679.34,50000000.00,50000000.00
Dec 17 2047,OSMO,0,997723940.28,997723940.28,92619199.27,323725358.16,224430985.05,256948397.79,50000000.00,50000000.00
Dec 16 2047,OSMO,0,997722532.55,997722532.55,92619128.89,323724654.30,224430633.12,256948116.25,50000000.00,50000000.00
Dec 14 2047,OSMO,0,997719717.08,997719717.08,92618988.11,323723246.56,224429929.25,256947553.15,50000000.00,50000000.00
Dec 13 2047,OSMO,0,997718309.35,997718309.35,92618917.73,323722542.69,224429577.32,256947271.60,50000000.00,50000000.00
Dec 12 2047,OSMO,0,997716901.61,997716901.61,92618847.34,323721838.83,224429225.39,256946990.06,50000000.00,50000000.00
Dec 11 2047,OSMO,0,997715493.88,997715493.88,92618776.95,323721134.96,224428873.45,256946708.51,50000000.00,50000000.00
Dec 10 2047,OSMO,0,997714086.14,997714086.14,92618706.57,323720431.09,224428521.52,256946426.96,50000000.00,50000000.00
Dec 09 2047,OSMO,0,997712678.41,997712678.41,92618636.18,323719727.23,224428169.58,256946145.42,50000000.00,50000000.00
Dec 08 2047,OSMO,0,997711270.67,997711270.67,92618565.79,323719023.36,224427817.65,256945863.87,50000000.00,50000000.00
Dec 07 2047,OSMO,0,997709862.94,997709862.94,92618495.41,323718319.49,224427465.72,256945582.32,50000000.00,50000000.00
Dec 06 2047,OSMO,0,997708455.20,997708455.20,92618425.02,323717615.62,224427113.78,256945300.78,50000000.00,50000000.00
Dec 04 2047,OSMO,0,997705639.73,997705639.73,92618284.25,323716207.89,224426409.92,256944737.68,50000000.00,50000000.00
Dec 03 2047,OSMO,0,997704232.00,997704232.00,92618213.86,323715504.02,224426057.98,256944456.13,50000000.00,50000000.00
Dec 02 2047,OSMO,0,997702824.26,997702824.26,92618143.47,323714800.15,224425706.05,256944174.59,50000000.00,50000000.00
Dec 01 2047,OSMO,0,997701416.53,997701416.53,92618073.09,323714096.29,224425354.12,256943893.04,50000000.00,50000000.00
Nov 30 2047,OSMO,0,997700008.79,997700008.79,92618002.70,323713392.42,224425002.18,256943611.49,50000000.00,50000000.00
Nov 29 2047,OSMO,0,997698601.06,997698601.06,92617932.31,323712688.55,224424650.25,256943329.95,50000000.00,50000000.00
Nov 28 2047,OSMO,0,997697193.33,997697193.33,92617861.93,323711984.69,224424298.31,256943048.40,50000000.00,50000000.00
Nov 27 2047,OSMO,0,997695785.59,997695785.59,92617791.54,323711280.82,224423946.38,256942766.85,50000000.00,50000000.00
Nov 25 2047,OSMO,0,997692970.12,997692970.12,92617650.77,323709873.08,224423242.51,256942203.76,50000000.00,50000000.00
Nov 24 2047,OSMO,0,997691562.39,997691562.39,92617580.38,323709169.22,224422890.58,256941922.21,50000000.00,50000000.00
Nov 23 2047,OSMO,0,997690154.65,997690154.65,92617509.99,323708465.35,224422538.65,256941640.66,50000000.00,50000000.00
Nov 22 2047,OSMO,0,997688746.92,997688746.92,92617439.61,323707761.48,224422186.71,256941359.12,50000000.00,50000000.00
Nov 21 2047,OSMO,0,997687339.18,997687339.18,92617369.22,323707057.61,224421834.78,256941077.57,50000000.00,50000000.00
Nov 20 2047,OSMO,0,997685931.45,997685931.45,92617298.83,323706353.75,224421482.84,256940796.02,50000000.00,50000000.00
Nov 19 2047,OSMO,0,997684523.71,997684523.71,92617228.45,323705649.88,224421130.91,256940514.48,50000000.00,50000000.00
Nov 18 2047,OSMO,0,997683115.98,997683115.98,92617158.06,323704946.01,224420778.98,256940232.93,50000000.00,50000000.00
Nov 17 2047,OSMO,0,997681708.24,997681708.24,92617087.67,323704242.15,224420427.04,256939951.38,50000000.00,50000000.00
Nov 15 2047,OSMO,0,997678892.77,997678892.77,92616946.90,323702834.41,224419723.18,256939388.29,50000000.00,50000000.00
Nov 14 2047,OSMO,0,997677485.04,997677485.04,92616876.51,323702130.54,224419371.24,256939106.74,50000000.00,50000000.00
Nov 13 2047,OSMO,0,997676077.31,997676077.31,92616806.13,323701426.68,224419019.31,256938825.19,50000000.00,50000000.00
Nov 12 2047,OSMO,0,997674669.57,997674669.57,92616735.74,323700722.81,224418667.37,256938543.65,50000000.00,50000000.00
Nov 11 2047,OSMO,0,997673261.84,997673261.84,92616665.35,323700018.94,224418315.44,256938262.10,50000000.00,50000000.00
Nov 10 2047,OSMO,0,997671854.10,997671854.10,92616594.97,323699315.07,224417963.51,256937980.55,50000000.00,50000000.00
Nov 09 2047,OSMO,0,997670446.37,997670446.37,92616524.58,323698611.21,224417611.57,256937699.01,50000000.00,50000000.00
Nov 08 2047,OSMO,0,997669038.63,997669038.63,92616454.19,323697907.34,224417259.64,256937417.46,50000000.00,50000000.00
Nov 06 2047,OSMO,0,997666223.16,997666223.16,92616313.42,323696499.61,224416555.77,256936854.37,50000000.00,50000000.00
Nov 05 2047,OSMO,0,997664815.43,997664815.43,92616243.03,323695795.74,224416203.84,256936572.82,50000000.00,50000000.00
Nov 04 2047,OSMO,0,997663407.69,997663407.69,92616172.65,323695091.87,224415851.91,256936291.27,50000000.00,50000000.00
Nov 03 2047,OSMO,0,997661999.96,997661999.96,92616102.26,323694388.00,224415499.97,256936009.73,50000000.00,50000000.00
Nov 02 2047,OSMO,0,997660592.22,997660592.22,92616031.87,323693684.14,224415148.04,256935728.18,50000000.00,50000000.00
Nov 01 2047,OSMO,0,997659184.49,997659184.49,92615961.48,323692980.27,224414796.10,256935446.63,50000000.00,50000000.00
Oct 31 2047,OSMO,0,997657776.75,997657776.75,92615891.10,323692276.40,224414444.17,256935165.08,50000000.00,50000000.00
Oct 30 2047,OSMO,0,997656369.02,997656369.02,92615820.71,323691572.53,224414092.24,256934883.54,50000000.00,50000000.00
Oct 29 2047,OSMO,0,997654961.29,997654961.29,92615750.32,323690868.67,224413740.30,256934601.99,50000000.00,50000000.00
Oct 27 2047,OSMO,0,997652145.82,997652145.82,92615609.55,323689460.93,224413036.44,256934038.90,50000000.00,50000000.00
Oct 26 2047,OSMO,0,997650738.08,997650738.08,92615539.16,323688757.07,224412684.50,256933757.35,50000000.00,50000000.00
Oct 25 2047,OSMO,0,997649330.35,997649330.35,92615468.78,323688053.20,224412332.57,256933475.80,50000000.00,50000000.00
Oct 24 2047,OSMO,0,997647922.61,997647922.61,92615398.39,323687349.33,224411980.63,256933194.26,50000000.00,50000000.00
Oct 23 2047,OSMO,0,997646514.88,997646514.88,92615328.00,323686645.46,224411628.70,256932912.71,50000000.00,50000000.00
Oct 22 2047,OSMO,0,997645107.14,997645107.14,92615257.62,323685941.60,224411276.77,256932631.16,50000000.00,50000000.00
Oct 21 2047,OSMO,0,997643699.41,997643699.41,92615187.23,323685237.73,224410924.83,256932349.61,50000000.00,50000000.00
Oct 20 2047,OSMO,0,997642291.67,997642291.67,92615116.84,323684533.86,224410572.90,256932068.07,50000000.00,50000000.00
Oct 19 2047,OSMO,0,997640883.94,997640883.94,92615046.46,323683829.99,224410220.97,256931786.52,50000000.00,50000000.00
Oct 17 2047,OSMO,0,997638068.47,997638068.47,92614905.68,323682422.26,224409517.10,256931223.43,50000000.00,50000000.00
Oct 16 2047,OSMO,0,997636660.73,997636660.73,92614835.30,323681718.39,224409165.16,256930941.88,50000000.00,50000000.00
Oct 15 2047,OSMO,0,997635253.00,997635253.00,92614764.91,323681014.53,224408813.23,256930660.33,50000000.00,50000000.00
Oct 14 2047,OSMO,0,997633845.27,997633845.27,92614694.52,323680310.66,224408461.30,256930378.79,50000000.00,50000000.00
Oct 13 2047,OSMO,0,997632437.53,997632437.53,92614624.14,323679606.79,224408109.36,256930097.24,50000000.00,50000000.00
Oct 12 2047,OSMO,0,997631029.80,997631029.80,92614553.75,323678902.92,224407757.43,256929815.69,50000000.00,50000000.00
Oct 11 2047,OSMO,0,997629622.06,997629622.06,92614483.36,323678199.06,224407405.50,256929534.14,50000000.00,50000000.00
Oct 10 2047,OSMO,0,997628214.33,997628214.33,92614412.98,323677495.19,224407053.56,256929252.60,50000000.00,50000000.00
Oct 08 2047,OSMO,0,997625398.86,997625398.86,92614272.20,323676087.45,224406349.70,256928689.50,50000000.00,50000000.00
Oct 07 2047,OSMO,0,997623991.12,997623991.12,92614201.82,323675383.59,224405997.76,256928407.96,50000000.00,50000000.00
Oct 06 2047,OSMO,0,997622583.39,997622583.39,92614131.43,323674679.72,224405645.83,256928126.41,50000000.00,50000000.00
Oct 05 2047,OSMO,0,997621175.65,997621175.65,92614061.04,323673975.85,224405293.89,256927844.86,50000000.00,50000000.00
Oct 04 2047,OSMO,0,997619767.92,997619767.92,92613990.66,323673271.99,224404941.96,256927563.32,50000000.00,50000000.00
Oct 03 2047,OSMO,0,997618360.18,997618360.18,92613920.27,323672568.12,224404590.03,256927281.77,50000000.00,50000000.00
Oct 02 2047,OSMO,0,997616952.45,997616952.45,92613849.88,323671864.25,224404238.09,256927000.22,50000000.00,50000000.00
Oct 01 2047,OSMO,0,997615544.71,997615544.71,92613779.50,323671160.38,224403886.16,256926718.67,50000000.00,50000000.00
Sep 30 2047,OSMO,0,997614136.98,997614136.98,92613709.11,323670456.52,224403534.23,256926437.13,50000000.00,50000000.00
Sep 28 2047,OSMO,0,997611321.51,997611321.51,92613568.34,323669048.78,224402830.36,256925874.03,50000000.00,50000000.00
Sep 27 2047,OSMO,0,997609913.78,997609913.78,92613497.95,323668344.92,224402478.42,256925592.49,50000000.00,50000000.00
Sep 26 2047,OSMO,0,997608506.04,997608506.04,92613427.56,323667641.05,224402126.49,256925310.94,50000000.00,50000000.00
Sep 25 2047,OSMO,0,997607098.31,997607098.31,92613357.18,323666937.18,224401774.56,256925029.39,50000000.00,50000000.00
Sep 24 2047,OSMO,0,997605690.57,997605690.57,92613286.79,323666233.31,224401422.62,256924747.85,50000000.00,50000000.00
Sep 23 2047,OSMO,0,997604282.84,997604282.84,92613216.40,323665529.45,224401070.69,256924466.30,50000000.00,50000000.00
Sep 22 2047,OSMO,0,997602875.10,997602875.10,92613146.02,323664825.58,224400718.76,256924184.75,50000000.00,50000000.00
Sep 21 2047,OSMO,0,997601467.37,997601467.37,92613075.63,323664121.71,224400366.82,256923903.20,50000000.00,50000000.00
Sep 20 2047,OSMO,0,997600059.63,997600059.63,92613005.24,323663417.84,224400014.89,256923621.66,50000000.00,50000000.00
Sep 18 2047,OSMO,0,997597244.16,997597244.16,92612864.47,323662010.11,224399311.02,256923058.56,50000000.00,50000000.00
Sep 17 2047,OSMO,0,997595836.43,997595836.43,92612794.08,323661306.24,224398959.09,256922777.02,50000000.00,50000000.00
Sep 16 2047,OSMO,0,997594428.69,997594428.69,92612723.70,323660602.38,224398607.15,256922495.47,50000000.00,50000000.00
