Date,Symbol,Price,Available Supply,Unlocked Supply,Mining Reserve (TBD),Simple Minting,Baseline Minting,Protocol Labs Team and Contributors,Filecoin Foundation,Protocol Labs,Fundraising 36 months,Fundraising 24 months,Fundraising 12 months,Fundraising 6 months
Nov 19 2047,FIL,0,1994673208.58,1694673208.58,300000000.00,324673208.58,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 18 2047,FIL,0,1994668188.04,1694668188.04,300000000.00,324668188.04,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 17 2047,FIL,0,1994663167.50,1694663167.50,300000000.00,324663167.50,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 16 2047,FIL,0,1994658146.96,1694658146.96,300000000.00,324658146.96,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 16 2047,FIL,0,1994658146.96,1694658146.96,300000000.00,324658146.96,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 15 2047,FIL,0,1994653126.43,1694653126.43,300000000.00,324653126.43,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 14 2047,FIL,0,1994648105.89,1694648105.89,300000000.00,324648105.89,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 13 2047,FIL,0,1994643085.35,1694643085.35,300000000.00,324643085.35,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 13 2047,FIL,0,1994643085.35,1694643085.35,300000000.00,324643085.35,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 12 2047,FIL,0,1994638064.81,1694638064.81,300000000.00,324638064.81,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 11 2047,FIL,0,1994633044.27,1694633044.27,300000000.00,324633044.27,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 10 2047,FIL,0,1994628023.73,1694628023.73,300000000.00,324628023.73,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 10 2047,FIL,0,1994628023.73,1694628023.73,300000000.00,324628023.73,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 09 2047,FIL,0,1994623003.19,1694623003.19,300000000.00,324623003.19,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 08 2047,FIL,0,1994617982.66,1694617982.66,300000000.00,324617982.66,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 07 2047,FIL,0,1994612962.12,1694612962.12,300000000.00,324612962.12,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 07 2047,FIL,0,1994612962.12,1694612962.12,300000000.00,324612962.12,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 06 2047,FIL,0,1994607941.58,1694607941.58,300000000.00,324607941.58,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 05 2047,FIL,0,1994602921.04,1694602921.04,300000000.00,324602921.04,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 04 2047,FIL,0,1994597900.50,1694597900.50,300000000.00,324597900.50,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 04 2047,FIL,0,1994597900.50,1694597900.50,300000000.00,324597900.50,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 03 2047,FIL,0,1994592879.96,1694592879.96,300000000.00,324592879.96,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 02 2047,FIL,0,1994587859.42,1694587859.42,300000000.00,324587859.42,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 01 2047,FIL,0,1994582838.89,1694582838.89,300000000.00,324582838.89,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 01 2047,FIL,0,1994582838.89,1694582838.89,300000000.00,324582838.89,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 31 2047,FIL,0,1994577818.35,1694577818.35,300000000.00,324577818.35,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 30 2047,FIL,0,1994572797.81,1694572797.81,300000000.00,324572797.81,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 29 2047,FIL,0,1994567777.27,1694567777.27,300000000.00,324567777.27,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 29 2047,FIL,0,1994567777.27,1694567777.27,300000000.00,324567777.27,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 28 2047,FIL,0,1994562756.73,1694562756.73,300000000.00,324562756.73,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 27 2047,FIL,0,1994557736.19,1694557736.19,300000000.00,324557736.19,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 26 2047,FIL,0,1994552715.65,1694552715.65,300000000.00,324552715.65,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 26 2047,FIL,0,1994552715.65,1694552715.65,300000000.00,324552715.65,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 25 2047,FIL,0,1994547695.12,1694547695.12,300000000.00,324547695.12,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 24 2047,FIL,0,1994542674.58,1694542674.58,300000000.00,324542674.58,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 23 2047,FIL,0,1994537654.04,1694537654.04,300000000.00,324537654.04,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 23 2047,FIL,0,1994537654.04,1694537654.04,300000000.00,324537654.04,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 22 2047,FIL,0,1994532633.50,1694532633.50,300000000.00,324532633.50,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 21 2047,FIL,0,1994527612.96,1694527612.96,300000000.00,324527612.96,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 21 2047,FIL,0,1994527612.96,1694527612.96,300000000.00,324527612.96,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 20 2047,FIL,0,1994522592.42,1694522592.42,300000000.00,324522592.42,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 19 2047,FIL,0,1994517571.88,1694517571.88,300000000.00,324517571.89,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 18 2047,FIL,0,1994512551.35,1694512551.35,300000000.00,324512551.35,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 18 2047,FIL,0,1994512551.35,1694512551.35,300000000.00,324512551.35,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 17 2047,FIL,0,1994507530.81,1694507530.81,300000000.00,324507530.81,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 16 2047,FIL,0,1994502510.27,1694502510.27,300000000.00,324502510.27,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 15 2047,FIL,0,1994497489.73,1694497489.73,300000000.00,324497489.73,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 15 2047,FIL,0,1994497489.73,1694497489.73,300000000.00,324497489.73,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 14 2047,FIL,0,1994492469.19,1694492469.19,300000000.00,324492469.19,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 13 2047,FIL,0,1994487448.65,1694487448.65,300000000.00,324487448.65,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 12 2047,FIL,0,1994482428.11,1694482428.11,300000000.00,324482428.12,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 12 2047,FIL,0,1994482428.11,1694482428.11,300000000.00,324482428.12,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 11 2047,FIL,0,1994477407.58,1694477407.58,300000000.00,324477407.58,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 10 2047,FIL,0,1994472387.04,1694472387.04,300000000.00,324472387.04,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 09 2047,FIL,0,1994467366.50,1694467366.50,300000000.00,324467366.50,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 09 2047,FIL,0,1994467366.50,1694467366.50,300000000.00,324467366.50,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 08 2047,FIL,0,1994462345.96,1694462345.96,300000000.00,324462345.96,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 07 2047,FIL,0,1994457325.42,1694457325.42,300000000.00,324457325.42,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 06 2047,FIL,0,1994452304.88,1694452304.88,300000000.00,324452304.88,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 06 2047,FIL,0,1994452304.88,1694452304.88,300000000.00,324452304.88,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 05 2047,FIL,0,1994447284.35,1694447284.35,300000000.00,324447284.35,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 04 2047,FIL,0,1994442263.81,1694442263.81,300000000.00,324442263.81,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 03 2047,FIL,0,1994437243.27,1694437243.27,300000000.00,324437243.27,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 03 2047,FIL,0,1994437243.27,1694437243.27,300000000.00,324437243.27,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 02 2047,FIL,0,1994432222.73,1694432222.73,300000000.00,324432222.73,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 01 2047,FIL,0,1994427202.19,1694427202.19,300000000.00,324427202.19,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 30 2047,FIL,0,1994422181.65,1694422181.65,300000000.00,324422181.65,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 30 2047,FIL,0,1994422181.65,1694422181.65,300000000.00,324422181.65,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 29 2047,FIL,0,1994417161.11,1694417161.11,300000000.00,324417161.11,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 28 2047,FIL,0,1994412140.58,1694412140.58,300000000.00,324412140.58,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 27 2047,FIL,0,1994407120.04,1694407120.04,300000000.00,324407120.04,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 27 2047,FIL,0,1994407120.04,1694407120.04,300000000.00,324407120.04,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 26 2047,FIL,0,1994402099.50,1694402099.50,300000000.00,324402099.50,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 25 2047,FIL,0,1994397078.96,1694397078.96,300000000.00,324397078.96,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 24 2047,FIL,0,1994392058.42,1694392058.42,300000000.00,324392058.42,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 24 2047,FIL,0,1994392058.42,1694392058.42,300000000.00,324392058.42,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 23 2047,FIL,0,1994387037.88,1694387037.88,300000000.00,324387037.88,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 22 2047,FIL,0,1994382017.34,1694382017.34,300000000.00,324382017.34,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 21 2047,FIL,0,1994376996.81,1694376996.81,300000000.00,324376996.81,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 21 2047,FIL,0,1994376996.81,1694376996.81,300000000.00,324376996.81,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 20 2047,FIL,0,1994371976.27,1694371976.27,300000000.00,324371976.27,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 19 2047,FIL,0,1994366955.73,1694366955.73,300000000.00,324366955.73,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 18 2047,FIL,0,1994361935.19,1694361935.19,300000000.00,324361935.19,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 18 2047,FIL,0,1994361935.19,1694361935.19,300000000.00,324361935.19,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 17 2047,FIL,0,1994356914.65,1694356914.65,300000000.00,324356914.65,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 16 2047,FIL,0,1994351894.11,1694351894.11,300000000.00,324351894.11,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 16 2047,FIL,0,1994351894.11,1694351894.11,300000000.00,324351894.11,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 15 2047,FIL,0,1994346873.57,1694346873.57,300000000.00,324346873.57,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 14 2047,FIL,0,1994341853.04,1694341853.04,300000000.00,324341853.04,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 13 2047,FIL,0,1994336832.50,1694336832.50,300000000.00,324336832.50,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 13 2047,FIL,0,1994336832.50,1694336832.50,300000000.00,324336832.50,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 12 2047,FIL,0,1994331811.96,1694331811.96,300000000.00,324331811.96,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 11 2047,FIL,0,1994326791.42,1694326791.42,300000000.00,324326791.42,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 10 2047,FIL,0,1994321770.88,1694321770.88,300000000.00,324321770.88,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 10 2047,FIL,0,1994321770.88,1694321770.88,300000000.00,324321770.88,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 09 2047,FIL,0,1994316750.34,1694316750.34,300000000.00,324316750.34,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 08 2047,FIL,0,1994311729.80,1694311729.80,300000000.00,324311729.80,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 07 2047,FIL,0,1994306709.27,1694306709.27,300000000.00,324306709.27,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 07 2047,FIL,0,1994306709.27,1694306709.27,300000000.00,324306709.27,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 06 2047,FIL,0,1994301688.73,1694301688.73,300000000.00,324301688.73,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 05 2047,FIL,0,1994296668.19,1694296668.19,300000000.00,324296668.19,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 04 2047,FIL,0,1994291647.65,1694291647.65,300000000.00,324291647.65,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 04 2047,FIL,0,1994291647.65,1694291647.65,300000000.00,324291647.65,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 03 2047,FIL,0,1994286627.11,1694286627.11,300000000.00,324286627.11,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 02 2047,FIL,0,1994281606.57,1694281606.57,300000000.00,324281606.57,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 01 2047,FIL,0,1994276586.03,1694276586.03,300000000.00,324276586.03,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 01 2047,FIL,0,1994276586.03,1694276586.03,300000000.00,324276586.03,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 31 2047,FIL,0,1994271565.50,1694271565.50,300000000.00,324271565.50,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 30 2047,FIL,0,1994266544.96,1694266544.96,300000000.00,324266544.96,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 29 2047,FIL,0,1994261524.42,1694261524.42,300000000.00,324261524.42,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 29 2047,FIL,0,1994261524.42,1694261524.42,300000000.00,324261524.42,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 28 2047,FIL,0,1994256503.88,1694256503.88,300000000.00,324256503.88,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 27 2047,FIL,0,1994251483.34,1694251483.34,300000000.00,324251483.34,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 26 2047,FIL,0,1994246462.80,1694246462.80,300000000.00,324246462.80,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 26 2047,FIL,0,1994246462.80,1694246462.80,300000000.00,324246462.80,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 25 2047,FIL,0,1994241442.26,1694241442.26,300000000.00,324241442.26,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 24 2047,FIL,0,1994236421.73,1694236421.73,300000000.00,324236421.73,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 23 2047,FIL,0,1994231401.19,1694231401.19,300000000.00,324231401.19,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 23 2047,FIL,0,1994231401.19,1694231401.19,300000000.00,324231401.19,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 22 2047,FIL,0,1994226380.65,1694226380.65,300000000.00,324226380.65,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
