Date,Symbol,Price,Available Supply,Unlocked Supply,Liquidity Mining,Founder advisors investor,Initial Liquidity Mining,Options,Ecosystem,Fundraising
Jun 15 2041,BAL,0,99450138.00,99450138.00,59015138.00,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 14 2041,BAL,0,99449368.20,99449368.20,59014368.20,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 13 2041,BAL,0,99448598.40,99448598.40,59013598.40,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 12 2041,BAL,0,99447828.60,99447828.60,59012828.60,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 11 2041,BAL,0,99447058.80,99447058.80,59012058.80,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 11 2041,BAL,0,99447058.80,99447058.80,59012058.80,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 10 2041,BAL,0,99446289.00,99446289.00,59011289.00,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 09 2041,BAL,0,99445519.20,99445519.20,59010519.20,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 08 2041,BAL,0,99444749.40,99444749.40,59009749.40,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 07 2041,BAL,0,99443979.60,99443979.60,59008979.60,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 06 2041,BAL,0,99443209.80,99443209.80,59008209.80,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 05 2041,BAL,0,99442440.00,99442440.00,59007440.00,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 04 2041,BAL,0,99441670.20,99441670.20,59006670.20,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 03 2041,BAL,0,99440900.40,99440900.40,59005900.40,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 02 2041,BAL,0,99440130.60,99440130.60,59005130.60,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 01 2041,BAL,0,99439360.80,99439360.80,59004360.80,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 31 2041,BAL,0,99438591.00,99438591.00,59003591.00,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 31 2041,BAL,0,99438591.00,99438591.00,59003591.00,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 30 2041,BAL,0,99437821.20,99437821.20,59002821.20,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 29 2041,BAL,0,99437051.40,99437051.40,59002051.40,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 28 2041,BAL,0,99436281.60,99436281.60,59001281.60,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 27 2041,BAL,0,99435511.80,99435511.80,59000511.80,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 26 2041,BAL,0,99434742.00,99434742.00,58999742.00,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 25 2041,BAL,0,99433972.20,99433972.20,58998972.20,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 24 2041,BAL,0,99433202.40,99433202.40,58998202.40,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 23 2041,BAL,0,99432432.60,99432432.60,58997432.60,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 22 2041,BAL,0,99431662.80,99431662.80,58996662.80,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 21 2041,BAL,0,99430893.00,99430893.00,58995893.00,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 21 2041,BAL,0,99430893.00,99430893.00,58995893.00,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 20 2041,BAL,0,99430123.20,99430123.20,58995123.20,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 19 2041,BAL,0,99429353.40,99429353.40,58994353.40,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 18 2041,BAL,0,99428583.60,99428583.60,58993583.60,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 17 2041,BAL,0,99427813.80,99427813.80,58992813.80,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 16 2041,BAL,0,99427044.00,99427044.00,58992044.00,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 15 2041,BAL,0,99426274.20,99426274.20,58991274.20,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 14 2041,BAL,0,99425504.40,99425504.40,58990504.40,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 13 2041,BAL,0,99424734.60,99424734.60,58989734.60,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 13 2041,BAL,0,99424734.60,99424734.60,58989734.60,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 03 2039,BAL,0,98592355.74,98592355.74,58157355.74,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 02 2039,BAL,0,98591061.10,98591061.10,58156061.10,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 02 2039,BAL,0,98591061.10,98591061.10,58156061.10,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 01 2039,BAL,0,98589766.45,98589766.45,58154766.45,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 31 2039,BAL,0,98588471.81,98588471.81,58153471.81,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 30 2039,BAL,0,98587177.16,98587177.16,58152177.16,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 29 2039,BAL,0,98585882.52,98585882.52,58150882.52,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 28 2039,BAL,0,98584587.88,98584587.88,58149587.88,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 27 2039,BAL,0,98583293.23,98583293.23,58148293.23,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 26 2039,BAL,0,98581998.59,98581998.59,58146998.59,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 25 2039,BAL,0,98580703.95,98580703.95,58145703.95,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 24 2039,BAL,0,98579409.30,98579409.30,58144409.30,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 23 2039,BAL,0,98578114.66,98578114.66,58143114.66,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 22 2039,BAL,0,98576820.01,98576820.01,58141820.01,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 22 2039,BAL,0,98576820.01,98576820.01,58141820.01,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 21 2039,BAL,0,98575525.37,98575525.37,58140525.37,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 20 2039,BAL,0,98574230.73,98574230.73,58139230.73,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 19 2039,BAL,0,98572936.08,98572936.08,58137936.08,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 18 2039,BAL,0,98571641.44,98571641.44,58136641.44,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 17 2039,BAL,0,98570346.79,98570346.79,58135346.79,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 16 2039,BAL,0,98569052.15,98569052.15,58134052.15,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 15 2039,BAL,0,98567757.51,98567757.51,58132757.51,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 14 2039,BAL,0,98566462.86,98566462.86,58131462.86,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 13 2039,BAL,0,98565168.22,98565168.22,58130168.22,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 12 2039,BAL,0,98563873.58,98563873.58,58128873.58,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 12 2039,BAL,0,98563873.58,98563873.58,58128873.58,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 11 2039,BAL,0,98562578.93,98562578.93,58127578.93,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 10 2039,BAL,0,98561284.29,98561284.29,58126284.29,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 09 2039,BAL,0,98559989.64,98559989.64,58124989.64,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 08 2039,BAL,0,98558695.00,98558695.00,58123695.00,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 07 2039,BAL,0,98557400.36,98557400.36,58122400.36,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 06 2039,BAL,0,98556105.71,98556105.71,58121105.71,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 05 2039,BAL,0,98554811.07,98554811.07,58119811.07,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 04 2039,BAL,0,98553516.42,98553516.42,58118516.42,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 03 2039,BAL,0,98552221.78,98552221.78,58117221.78,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 02 2039,BAL,0,98550927.14,98550927.14,58115927.14,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 01 2039,BAL,0,98549632.49,98549632.49,58114632.49,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 01 2039,BAL,0,98549632.49,98549632.49,58114632.49,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 31 2038,BAL,0,98548337.85,98548337.85,58113337.85,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 30 2038,BAL,0,98547043.21,98547043.21,58112043.21,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 29 2038,BAL,0,98545748.56,98545748.56,58110748.56,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 28 2038,BAL,0,98544453.92,98544453.92,58109453.92,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 27 2038,BAL,0,98543159.27,98543159.27,58108159.27,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 26 2038,BAL,0,98541864.63,98541864.63,58106864.63,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 25 2038,BAL,0,98540569.99,98540569.99,58105569.99,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 24 2038,BAL,0,98539275.34,98539275.34,58104275.34,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 23 2038,BAL,0,98537980.70,98537980.70,58102980.70,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 22 2038,BAL,0,98536686.05,98536686.05,58101686.05,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 21 2038,BAL,0,98535391.41,98535391.41,58100391.41,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 21 2038,BAL,0,98535391.41,98535391.41,58100391.41,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 20 2038,BAL,0,98534096.77,98534096.77,58099096.77,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 19 2038,BAL,0,98532802.12,98532802.12,58097802.12,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 18 2038,BAL,0,98531507.48,98531507.48,58096507.48,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 17 2038,BAL,0,98530212.84,98530212.84,58095212.84,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 16 2038,BAL,0,98528918.19,98528918.19,58093918.19,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 15 2038,BAL,0,98527623.55,98527623.55,58092623.55,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 14 2038,BAL,0,98526328.90,98526328.90,58091328.90,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 13 2038,BAL,0,98525034.26,98525034.26,58090034.26,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 12 2038,BAL,0,98523739.62,98523739.62,58088739.62,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 11 2038,BAL,0,98522444.97,98522444.97,58087444.97,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 11 2038,BAL,0,98522444.97,98522444.97,58087444.97,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 10 2038,BAL,0,98521150.33,98521150.33,58086150.33,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 09 2038,BAL,0,98519855.68,98519855.68,58084855.68,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 08 2038,BAL,0,98518561.04,98518561.04,58083561.04,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 07 2038,BAL,0,98517266.40,98517266.40,58082266.40,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 06 2038,BAL,0,98515971.75,98515971.75,58080971.75,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 05 2038,BAL,0,98514677.11,98514677.11,58079677.11,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 04 2038,BAL,0,98513382.47,98513382.47,58078382.47,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 03 2038,BAL,0,98512087.82,98512087.82,58077087.82,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 02 2038,BAL,0,98510793.18,98510793.18,58075793.18,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 01 2038,BAL,0,98509498.53,98509498.53,58074498.53,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 30 2038,BAL,0,98508203.89,98508203.89,58073203.89,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 30 2038,BAL,0,98508203.89,98508203.89,58073203.89,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 29 2038,BAL,0,98506909.25,98506909.25,58071909.25,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 28 2038,BAL,0,98505614.60,98505614.60,58070614.60,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 27 2038,BAL,0,98504319.96,98504319.96,58069319.96,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 26 2038,BAL,0,98503025.32,98503025.32,58068025.32,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 25 2038,BAL,0,98501730.67,98501730.67,58066730.67,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 24 2038,BAL,0,98500436.03,98500436.03,58065436.03,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 23 2038,BAL,0,98499141.38,98499141.38,58064141.38,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 22 2038,BAL,0,98497846.74,98497846.74,58062846.74,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 21 2038,BAL,0,98496552.10,98496552.10,58061552.10,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 20 2038,BAL,0,98495257.45,98495257.45,58060257.45,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 20 2038,BAL,0,98495257.45,98495257.45,58060257.45,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 19 2038,BAL,0,98493962.81,98493962.81,58058962.81,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 18 2038,BAL,0,98492668.16,98492668.16,58057668.16,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 17 2038,BAL,0,98491373.52,98491373.52,58056373.52,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 16 2038,BAL,0,98490078.88,98490078.88,58055078.88,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 15 2038,BAL,0,98488784.23,98488784.23,58053784.23,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 14 2038,BAL,0,98487489.59,98487489.59,58052489.59,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 13 2038,BAL,0,98486194.95,98486194.95,58051194.95,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 12 2038,BAL,0,98484900.30,98484900.30,58049900.30,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 11 2038,BAL,0,98483605.66,98483605.66,58048605.66,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 10 2038,BAL,0,98482311.01,98482311.01,58047311.01,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 09 2038,BAL,0,98481016.37,98481016.37,58046016.37,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 09 2038,BAL,0,98481016.37,98481016.37,58046016.37,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 08 2038,BAL,0,98479721.73,98479721.73,58044721.73,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 07 2038,BAL,0,98478427.08,98478427.08,58043427.08,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 06 2038,BAL,0,98477132.44,98477132.44,58042132.44,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 05 2038,BAL,0,98475837.79,98475837.79,58040837.79,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 04 2038,BAL,0,98474543.15,98474543.15,58039543.15,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 03 2038,BAL,0,98473248.51,98473248.51,58038248.51,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 02 2038,BAL,0,98471953.86,98471953.86,58036953.86,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 01 2038,BAL,0,98470659.22,98470659.22,58035659.22,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 31 2038,BAL,0,98469364.58,98469364.58,58034364.58,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 30 2038,BAL,0,98468069.93,98468069.93,58033069.93,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 30 2038,BAL,0,98468069.93,98468069.93,58033069.93,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 29 2038,BAL,0,98466775.29,98466775.29,58031775.29,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 28 2038,BAL,0,98465480.64,98465480.64,58030480.64,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 27 2038,BAL,0,98464186.00,98464186.00,58029186.00,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 26 2038,BAL,0,98462891.36,98462891.36,58027891.36,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 25 2038,BAL,0,98461596.71,98461596.71,58026596.71,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 24 2038,BAL,0,98460302.07,98460302.07,58025302.07,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 23 2038,BAL,0,98459007.42,98459007.42,58024007.42,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 22 2038,BAL,0,98457712.78,98457712.78,58022712.78,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 21 2038,BAL,0,98456418.14,98456418.14,58021418.14,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 20 2038,BAL,0,98455123.49,98455123.49,58020123.49,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 19 2038,BAL,0,98453828.85,98453828.85,58018828.85,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 19 2038,BAL,0,98453828.85,98453828.85,58018828.85,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 18 2038,BAL,0,98452534.21,98452534.21,58017534.21,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 17 2038,BAL,0,98451239.56,98451239.56,58016239.56,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 16 2038,BAL,0,98449944.92,98449944.92,58014944.92,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 15 2038,BAL,0,98448650.27,98448650.27,58013650.27,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 14 2038,BAL,0,98447355.63,98447355.63,58012355.63,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 13 2038,BAL,0,98446060.99,98446060.99,58011060.99,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 12 2038,BAL,0,98444766.34,98444766.34,58009766.34,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 11 2038,BAL,0,98443471.70,98443471.70,58008471.70,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 10 2038,BAL,0,98442177.05,98442177.05,58007177.05,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 09 2038,BAL,0,98440882.41,98440882.41,58005882.41,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 09 2038,BAL,0,98440882.41,98440882.41,58005882.41,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 08 2038,BAL,0,98439587.77,98439587.77,58004587.77,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 07 2038,BAL,0,98438293.12,98438293.12,58003293.12,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 06 2038,BAL,0,98436998.48,98436998.48,58001998.48,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 05 2038,BAL,0,98435703.84,98435703.84,58000703.84,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 04 2038,BAL,0,98434409.19,98434409.19,57999409.19,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 03 2038,BAL,0,98433114.55,98433114.55,57998114.55,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 02 2038,BAL,0,98431819.90,98431819.90,57996819.90,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 01 2038,BAL,0,98430525.26,98430525.26,57995525.26,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 30 2038,BAL,0,98429230.62,98429230.62,57994230.62,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 29 2038,BAL,0,98427935.97,98427935.97,57992935.97,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 28 2038,BAL,0,98426641.33,98426641.33,57991641.33,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 28 2038,BAL,0,98426641.33,98426641.33,57991641.33,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 27 2038,BAL,0,98425346.68,98425346.68,57990346.68,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 26 2038,BAL,0,98424052.04,98424052.04,57989052.04,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
